Tourist Attraction,Name,Rating,Date and criteria,Title,Review,Compound Sentiment,Normalised Sentiment
Dream_Cab_Jaipur,Garima Gayatri,5.0 of 5 bubbles,Nov 2022 • Couples,Great experience!,"Very polite and considerate drivers, affordable pricing, and overall a great experience. Highly recommend!",0.8847,5
Dream_Cab_Jaipur,Vardha,5.0 of 5 bubbles,Nov 2022 • Family,Thanks Dream cab,Highly efficient and professional. I got the taxi within 15 mins to booking it for my journey from Jaipur to Delhi. Driver was professional,0.4754,4
Dream_Cab_Jaipur,Amit,5.0 of 5 bubbles,Nov 2022 • Family,The very good outcome and a memorable trip,It was a very good experience using this cab service. The driver was very friendly and interactive.  We enjoyed the trip and had hopefully if we would be again in Jaipur would hire the same service..,0.9133,5
Dream_Cab_Jaipur,Amlan,5.0 of 5 bubbles,Nov 2022 • Family,Great experience,Very nice and customised experience. Right from booking itself. The owner and drivers are very cooperative. Visited all the major spots of Jaipur in 2 days. The Driver Mr Naresh was very friendly and helped us in getting all the places covered within time.,0.764,5
Dream_Cab_Jaipur,chaudhurysid,5.0 of 5 bubbles,Nov 2022,Well Mannered Driver & Clean Taxi,Our trip was to Jaipur & Agra. Our driver was Om Prakash.The car that we got was neat and clean. The driver was courteous.On my request they arranged for government-approved tourist guides at both locations.Mr Sanjay at Jaipur and Mr Bhupendra at Agra.Both were knowledgeable about their respective cities and the attractions they showed us. Mr Bhupendra went out of his way to help us in shopping at Agra.All the guides and drivers waited very patiently at all the destinations/ hotels/ restaurants that we went too.I will recommend their service for anyone that wants a cab from Jaiour.,0.9382,5
Dream_Cab_Jaipur,Abhiram,5.0 of 5 bubbles,Nov 2022 • Friends,Dream taxi service review,Great experience. Car in great condition. Driver knows all internal routes very well. Highly recommend their service.,0.928,5
Dream_Cab_Jaipur,Mohan Gupta,5.0 of 5 bubbles,Nov 2022,Highly recommended,"I booked a day trip to Jaipur from Dream Cab and I must say that it was possibly the best last-minute decision. The cab arrived within an hour of booking and Naresh was the most humble and patient driver I have ever ridden with. Mostly the journey starts with all good behavior and by the end of the trip, drivers get frustrated and impatient. This was not the case here and that's why I would recommend booking the services. Kudos to the owner Mahender Ji who was equally humble and took my request last minute and arranged the best driver Naresh. Naresh suggested the day tour and completed it without a single issue.",0.926,5
Dream_Cab_Jaipur,Akhil Vaibhaw,5.0 of 5 bubbles,Nov 2022 • Couples,Awesome and amazing,"We hired their services for tour in Jaipur, our driver Mr. Brajvashi Vaishnav was very polite, helpful and cooperative. Their services are really good. I loved their attitude and professionalism. Everyone must use their services during tour in Rajasthan as their rates are also reasonable.",0.8873,5
Dream_Cab_Jaipur,Shrirang M,5.0 of 5 bubbles,Nov 2022 • Couples,Fantastic experience,Transparent and fair pricing. Well mannered and knowledgeable driver - Ours was Mr. Bhawani.Highly recommend them for travel in Rajasthan.,0.7096,5
Dream_Cab_Jaipur,Rajesh,5.0 of 5 bubbles,Nov 2022 • Solo,Great trip,Safe and timely trip. Neat and clean car and Humble driver. Affordable Rate. Worth renting this car service,0.8591,5
Dream_Cab_Jaipur,Abhi M,5.0 of 5 bubbles,Nov 2022,Excellent service,"Best pricing we could find, professional staff, flexible and excellent to work with. Definitely a repeat customer whenever we are back in Jaipur. Big shout out to Sunil (driver).",0.91,5
Dream_Cab_Jaipur,Shivangi,5.0 of 5 bubbles,Feb 2023 • Family,Recommended,Professional polite drivers and a car in good condition. Travel from Delhi to Jaipur was pleasant. Recommend hiring them,0.8271,5
Dream_Cab_Jaipur,Chetan Shinde,5.0 of 5 bubbles,Feb 2023 • Business,Very Excellent Cars,Very good cars & excellent service. Enjoyed the Jaipur trip due to Dream Car Jaipur.  Highly recommended.,0.9267,5
Dream_Cab_Jaipur,ABDUL HAQ MUJAHID. K,5.0 of 5 bubbles,Feb 2023 • Business,Good service,Got it booked with in 2hrs before taking the flight from blr to Jaipur Driver came to pickup from Jaipur airport.Good Service,0.0,3
Dream_Cab_Jaipur,Supram J,5.0 of 5 bubbles,Jan 2023 • Couples,Best driver thanks to vinod kumar best trip memorable trip you like a family members,Best best cab vinod kumar bhaiya also so gud in Nature and. Like a family members thanks for memorable trip,0.93,5
Dream_Cab_Jaipur,Satyam tiwari,5.0 of 5 bubbles,Jan 2023 • Family,Best,Perfect cab service for all time. I’ve booked from jaipur to delhi. Things were very good with me. Driver was professional,0.7841,5
Dream_Cab_Jaipur,Bhish,5.0 of 5 bubbles,Jan 2023,"Timely, Affordable and Welcoming","Dream Cabs - Nicely Priced, On Time Service and Owner who will make you feel welcome. Higly recommended for both tourists and business travelers.",0.8271,5
Dream_Cab_Jaipur,Suryan,5.0 of 5 bubbles,Jan 2023 • Family,Nice cab services we got in Jaipur!,It was very nicely communicated and organized cab service we got from Dream cabs and services . Specially Mahendra ji was very supportive and coordinating during our trip .,0.7708,5
Dream_Cab_Jaipur,Kiran,5.0 of 5 bubbles,Jan 2023 • Couples,Highly recommended,I took one day trip to Pushker from Jaipur. Driver was really professional and cab was very clean. Had great experience,0.8104,5
Dream_Cab_Jaipur,Rahul Goyal,5.0 of 5 bubbles,Jan 2023,Great experience,"I got to know about Dream cab through internet. After all the great reviews we booked their service for 11 days Rajasthan tour. Our cab driver Mr Brijwashi took great care of us and we had a great time visiting Jaipur -> Mandwa -> Bikaner -> Jaisalmer -> Longewala -> Jodhpur -> Udaipur -> Chittorgarh. I would recommend everyone to consider Dream cab as they are very professional, economical and punctual. They delivered on all the promised services. Kudos to the team. keep the good service up.",0.9829,5
Dream_Cab_Jaipur,Ritesh,5.0 of 5 bubbles,Jan 2023 • Family,Trip to Jaipur and Ranthambore,"Really polite and humble person. Great experience to travel with Mahendraji’s cab. We went for a 5 day trip to Jaipur & Ranthambore, Mr. Nareshji who was our driver with 18 years of experience helped us cover each of the places.Thank you for the great services.",0.8481,5
Dream_Cab_Jaipur,Gaurangi Divekar,5.0 of 5 bubbles,Jan 2023 • Family,Recommend to make your travel bookings through them.,We'd booked a 5 days trip from Jaipur to Jaipur airport covering Ranthambore as well. Our driver Naresh was good at maintaining safety aspects and helped us in suggestions for tourist places also. They provided a good guide to take us through the monuments in Jaipur. The customer service is really good.,0.9118,5
Dream_Cab_Jaipur,Prateek Kalangan,5.0 of 5 bubbles,Jan 2023 • Family,Enjoyable trip,Best cab service in Rajasthan. Well guided tour by Mr. Vinod. Punctual and professional. Definitely recommend it!,0.8955,5
Dream_Cab_Jaipur,Komal,5.0 of 5 bubbles,Jan 2023,Good CAB service,I would like to thank Mahendra Ji for providing good cab service. The driver Naresh was equally cooperative and well behaved. I would like to take his service again.Thank You for the service.,0.8885,5
Dream_Cab_Jaipur,Rakesh,5.0 of 5 bubbles,Jan 2023 • Family,"Best cab service provider in rajasthanHaving maintained neat and clean cabs provides good services and very secured ser",Very good and professional cab service. Espicially Mr Vinod Sharma took very good care of us. Was very helpful and gave good info about the city. Will definitely book again in my next trip.,0.9575,5
Dream_Cab_Jaipur,Ninad,5.0 of 5 bubbles,Jan 2023 • Couples,Great car quality and driver,"Brand new car was provided. Car and service was first class. Driver Radhe Shyam was very polite, patient and punctual. The restaurants and tourist places suggested by driver were great.",0.6249,5
Dream_Cab_Jaipur,mashukhasan joy,5.0 of 5 bubbles,Jan 2023 • Family,Dream cab Very reliable cab company.,Experience and new car. Mr tanwar is a very professional and very polite person. He gave us a great service. He helped us lot. Next time when we will come to Jaipur I will contact with Mr tanwar and will take service from him.,0.6249,5
Dream_Cab_Jaipur,Kiran Dhoot,5.0 of 5 bubbles,Jan 2023 • Family,Excellent,"Driver is very helpful,  very nice  service. From booking to drop. Very humble .he knows city very well.",0.7745,5
Dream_Cab_Jaipur,Losh P,5.0 of 5 bubbles,Jan 2023 • Friends,Happy customers,"We had a fantastic trip through Rajasthan from 4-17 January. Our driver Naresh, was friendly and professional and above all an excellent driver though some tough conditions. We always felt safe and well looked after.The car was clean and in good condition. Overall very happy with this service. Will definite again when visiting India.",0.9769,5
Dream_Cab_Jaipur,Abhishek P,5.0 of 5 bubbles,Jan 2023 • Family,Good and reliable cab service,Very good and professional cab service. Espicially Mr Naresh Sen took very good care of us. Was very helpful and gave good info about the city. Will definitely book again in my next trip.,0.9575,5
Dream_Cab_Jaipur,dilanshichauhan,5.0 of 5 bubbles,Jan 2023,Memorable,The driver was very helpful and thorough professional. He was guiding us through out the trip. Thank you so much.,0.6801,5
Dream_Cab_Jaipur,Madhavi S,5.0 of 5 bubbles,Jan 2023 • Friends,Safe and comfortable travel,"Excellent experience. The driver, Vinod Kumar was with us for six days. He took us to all the sightseeing places as well as off-beat places in Sanganer to look at block print untis and a Jaipur pottery workshop. He also took us to Ranthambore for two days.It will, however help to also hire a guide to help plan your itinerary.The vehicle was clean and working well. Vinod Kumar was also very punctual and managed to make difficult trips in the extremely foggy conditions on the trip to and from Ranthambore.Overall, we had a safe and comfortable travel, which is what we had requested.",0.9413,5
Dream_Cab_Jaipur,Pratish R,5.0 of 5 bubbles,Jan 2023 • Couples,Great journey in Jaipur,Our driver Mr Tanwar Singh was excellent and helped us with a smooth drive and shared a lot of interesting points about Jaipur through the journey.,0.8316,5
Dream_Cab_Jaipur,Asha rani,5.0 of 5 bubbles,Jan 2023 • Business,Excellent services,Best cab service provider in rajasthanHaving maintained neat and clean cabs provides good services and very secured service,0.9412,5
Dream_Cab_Jaipur,Javed J Walopkar,5.0 of 5 bubbles,Jan 2023 • Family,Extra ordinary,"Very nice n excellent service me n my family was very very happy because of the driver excellent service, his Nature,his knowledge about of the tourist places,and good suggestion like a family.If I get same driver In future ( Brijvasi) then I wanna come again n ride with him some other places as well as point, side seens. I will suggest my friend, relatives go to Rajasthan tour with same driver (Brijvasi).This is very very excellent n amazing tour of my life I will never forgot this memories... Thanks again Dream cab Jaipur and your lovely staff Brijvasi...",0.9918,5
Dream_Cab_Jaipur,harmeet c,5.0 of 5 bubbles,Jan 2023 • Family,Painless experience,"Clean cab and professional driver. It’s getting rarer these days, and I would be happy to recommend them.",0.836,5
Dream_Cab_Jaipur,Saumya Y,5.0 of 5 bubbles,Dec 2022 • Family,Amazing,Best cab service in Jaipur and drivers are also very professional.Most affordable car rental!! It was quite a smooth experience.,0.6988,5
Dream_Cab_Jaipur,Akshay,5.0 of 5 bubbles,Jan 2023 • Family,Excellent,"Excellent service, Very professional and helping nature also genuine charges Helped us lot in my family trip of Jaipur",0.6204,5
Dream_Cab_Jaipur,JANY,5.0 of 5 bubbles,Jan 2023 • Family,Fantastic.....,Its a very good service. Driver Naresh singh who came with us is really polite and good. I will definitely choose the service for my next trip as well. Thanks,0.9199,5
Dream_Cab_Jaipur,R K Shrivastava,5.0 of 5 bubbles,Jan 2023 • Family,We have travelled by Dream cab many times. It's service was excellent.,We had great experiences with Dream cab services. Driver's behaviour was very good and co-operative.,0.8516,5
Dream_Cab_Jaipur,Rishabh Gupta,5.0 of 5 bubbles,Jan 2023 • Family,Hassle free process,Lovely experience with Mahendar Ji who is head of the company and also with the driver Mr. Sunil. Not even taken advance for booking. Best Pricing.,0.8402,5
Dream_Cab_Jaipur,Shyama,5.0 of 5 bubbles,Jan 2023 • Couples,Experienced Driver,"We had great experience with Dream taxi servicesDriver was very helpful and very knowledgeable about places He suggested us many things about our tour which we could missAnd because of him we could cover Bharatpur l, Fatehpur sikri, Deeg, Barwra, Ranthambhore just in 2Nights 3 Days",0.8479,5
Dream_Cab_Jaipur,KM,5.0 of 5 bubbles,Jan 2023 • Family,All stars and all thumbs up...,"All services were as agreed ,driver on sharp time, very proactive and great communication.No nonsense dealings.Bunty was a great driver.",0.9046,5
Dream_Cab_Jaipur,Abhilash,5.0 of 5 bubbles,Jan 2023 • Solo,Awesome service,Very polite and professional service and experience. Very much recommended in terms of cost and overall experience.,0.2682,4
Dream_Cab_Jaipur,Abhishek Niranjan,5.0 of 5 bubbles,Jan 2023 • Family,Jaipur trip experience with Dream cabs and driver Ashok,"Dream cab is very professional, service oriented taxi service with good price. My driver Ashok provided me not only driving services but guide and customize sightseeing places as per my timeline. He is very professional and knowledgeable driver. My overall experience with dream cab is very nice as I was with my family which include my aged parents and 3 year child also. Thanks you dream cab and Ashok for such a wonderful service and awesome experience.",0.9801,5
Dream_Cab_Jaipur,AnuB,5.0 of 5 bubbles,Dec 2022 • Family,Good service at reasonable rates,"Very helpful and reasonable taxi service in Jaipur.Mr.Mahendra was very cooperative, he send us the vehicle as per our requirement.Rates were mentioned in advance and the same was levied.",0.4754,4
Dream_Cab_Jaipur,Rekha Srinath,5.0 of 5 bubbles,Dec 2022 • Family,Excellent Experience,I really had a very great experience with Dream Cab Jaipur. Our driver name is Mr. Sunil. I travelled with my son 6 years old and my mother in law 70+ year old. He made them very comfortable to travel. One interesting part with him were before we go to the spot he get to know all details about the spot and explains us during travel. So we were able to know about the location very clearly before we reach the location. Our 10 days trip was very fruitful so that we were able to know lot of information about Rajasthan. Great work Sunil. We wish to travel with you again.,0.9714,5
Dream_Cab_Jaipur,Samarth Shah,5.0 of 5 bubbles,Jan 2023 • Couples,Best cab service in Jaipur with Om Prakash Ji,"Apart from the great hospitality, the driver Om Prakash Ji was very nice, helpful and super friendly. Also booking the cab was super simple and reasonable. Most car rental agency charged high money and you need to bargain but his price was spot on and the car given was also great.Will definitely recommend to everyone",0.9548,5
Dream_Cab_Jaipur,Srinath N,5.0 of 5 bubbles,Dec 2022 • Family,My experience with Driver Sunil during my Rajasthan trip,I had booked my 10 days tour package to Rajasthan. Got my cab from dream cabs. Cab was clean and driver was very good. He was very supportive. Showed us many places and also explained the story behind. Driver name is Sunil and he was very helpful. My trip was with my family and had my mother who is 70 and my son who was 6. He made sure that they were comfortable as well. I would highly recommend Sunil and dream cabs.,0.9718,5
Dream_Cab_Jaipur,Emanuel,5.0 of 5 bubbles,Dec 2022,Great experience,"The service was excellent! They were very responsive over whatsapp, organizing different options and giving clear and accurate pricing. It was easy to setup. Our driver was great! Extremely competent, able to adjust to our varying requests and knowledgable of the different areas we visited.",0.9669,5
Dream_Cab_Jaipur,Prakash Ghosh,5.0 of 5 bubbles,Dec 2022 • Couples,Jaipur sightseeing tour service,"I had an excellent experience availing their service for jaipur sightseeing trip. Clean, comfortable, punctual and polite service. The owner did not take any advance and instead insisted to pay only after completing the tour. Highly recommended.",0.8858,5
Dream_Cab_Jaipur,Prakash Roy,5.0 of 5 bubbles,Dec 2022 • Family,Amazing Ride,"Great service, courteous and experienced driver  the owner Mr. Sharma was very polite, courteous and very responsive. We did the trip from Jaipur, Sariska and New Delhi drop.",0.908,5
Dream_Cab_Jaipur,Srashti,5.0 of 5 bubbles,Dec 2022 • Couples,Best Cab services in Jaipur,"I found this cab service through web search. After talking to few other cab companies and having some bad experiences I was bit skeptical about hiring private cab. However the owner’s politeness and reasonable price made me chose their service. Driver was professional and polite, cabs were very clean and well kept. They showed up on time and made no fuss about wait time or any detour request. Overall a wonderful and hassle free experience. No unnecessary calls while waiting for you after they have dropped you some place. You can take your own time. Also they do not charge one extra penny than what is decided before you book their services!! Highly recommended.",0.7035,5
Dream_Cab_Jaipur,Mahender Bisht,5.0 of 5 bubbles,Dec 2022 • Family,Best services,"Their service was prompt, value for money and driver was polite and nice. I would highly recommend their services, especially in Jaipur. They are the best",0.9041,5
Dream_Cab_Jaipur,Abhishek M,5.0 of 5 bubbles,Dec 2022 • Couples,Wonderful service,Very good service at reasonable rate. Driver was warm and helpful. Whole booking service was very smooth and instant.,0.7841,5
Dream_Cab_Jaipur,Ashish,5.0 of 5 bubbles,Dec 2022 • Couples,Excellent Cab Service,Excellent service. Neat and tidy car. Friendly and professional driver made my journey comfortable. Highly recommended.,0.9359,5
Dream_Cab_Jaipur,Suma Chandramouli,5.0 of 5 bubbles,Dec 2022 • Couples,Amazing experience exploring Jaipur,The driver Naresh Singh was very polite and very helpful. We had a great experience. Highly recommend his services.,0.8746,5
Dream_Cab_Jaipur,Shrey,5.0 of 5 bubbles,Dec 2022 • Couples,"Excellent service Very cooperative and punctual driver Cab is very neat and clean Great experience and very polite at",Excellent service Very cooperative and punctual driver Cab is very neat and clean Great experience and very polite attitude,0.9332,5
Dream_Cab_Jaipur,MangeshP2,5.0 of 5 bubbles,Dec 2022 • Family,Jaipur tour,"Best cab service for sightseeing in Jaipur.Car - Neat , clean and well maintainedDriver , Mr Biswas Sharma was polite, supportive and punctual.Charges - Mr Mahindar provided reasonable quotation and overall service was valuable for money. Thank you. Keep it up !",0.9589,5
Dream_Cab_Jaipur,Sonal J,5.0 of 5 bubbles,Dec 2022 • Family,Great Service,We booked Dream Cabs for site seeing in Jaipur . Service is very good and drivers are professional.  Mehender ji the owner gives very good service to his customers,0.8119,5
Dream_Cab_Jaipur,Sid,5.0 of 5 bubbles,Dec 2022 • Couples,Best in cab service in jaipur,Very good experience.Service was outstanding.Driver was on time and very professional and polite. Overall service very good,0.7496,5
Dream_Cab_Jaipur,Travel Town Holidays,5.0 of 5 bubbles,Nov 2022,Reliable service,"Highly recommended, Best service, all time supportive. Blindly trusted cab service  in Rajasthan.Mr. Mahendra sir ji giving best cab service in entire Rajasthan",0.955,5
Dream_Cab_Jaipur,PoddarY,5.0 of 5 bubbles,Dec 2022 • Couples,Excellent service and superb driver,Had booked Etios for 4 days for my trip to Salasarji and other temples and then for Ranthambore. The car and the driver Vinod kumar came well before time at the airport. Mr. Vinod kumar made our trip very comfortable and flawless and he was always available in minutes whenever called. He also gave us all the information enroute. Dream Cabs rates are also reasonable. Will surely hire them again and recommend this agency.,0.9399,5
Dream_Cab_Jaipur,Jyotsna P,5.0 of 5 bubbles,Dec 2022 • Family,Jaipur journey,We had amazing experience with Mr Naresh Sen . He drove us around the city and a wonderful person. I would recommend this company to my friends,0.9201,5
Dream_Cab_Jaipur,Deval,5.0 of 5 bubbles,Dec 2022 • Couples,Jaipur city sightseeing.,"Our driver was Naresh Singh.Excellent experience overall !!  We visited 3 forts near Jaipur city , also visited Choki Dhani in the evening... Driver was very polite & gave useful info regarding each place every now & then...... Highly recommend for local sightseeing & to visit nearby places...",0.7608,5
Dream_Cab_Jaipur,Prem Ashish,5.0 of 5 bubbles,Dec 2022,Over all service and great experience.,Sh Naresh ji was our driver in cab who is soo friendly and supportive with great knowledge. Trip was so tremendous and joyfully.,0.9226,5
Dream_Cab_Jaipur,Rakhee kabra,5.0 of 5 bubbles,Dec 2022 • Solo,Best cab service,Best cab service in Jaipur....good hospitality... very kind in nature.... always ready modify as per client service,0.8858,5
Dream_Cab_Jaipur,Marah L,5.0 of 5 bubbles,Dec 2022 • Couples,Great consistent service!,Excellent service from team Dream Cab Jaipur! Had two recent services with this company and both drivers were professional and prompt. Our drivers were Mr. Brejwashi and Mr. Radhey and I would highly recommend them both! The cars were very clean and comfortable. I liked that I could easily contact this company through WhatsApp and make my bookings quickly and accurately. Thanks for such great service all around!,0.9801,5
Dream_Cab_Jaipur,Gajraj Singh,5.0 of 5 bubbles,Dec 2022 • Solo,I m happy with Dream Cab services,The cab was punctual and clean. Driver's is polite and nature is good. Best cab of Jaipur for business trip as well as tourism. At last and important the cab is affordable. Thank you for such a wonderful experince Mr Naresh Singh.,0.9578,5
Dream_Cab_Jaipur,KCh,5.0 of 5 bubbles,Dec 2022 • Friends,Excellent Service,Fantastic service by Dream Cab Jaipur. We booked an Innova and the car is very clean and in good condition. Driver Om Prakash was waiting for us at the airport and we as very professional.,0.8883,5
Dream_Cab_Jaipur,Sandeep,5.0 of 5 bubbles,Aug 2022 • Business,Osm,The cab was punctual and clean.Driver's behaviour and nature is good.Best cab of Jaipur for business trip as well as tourism.At last and important the cab is affordable.,0.4404,4
Dream_Cab_Jaipur,Dipak,5.0 of 5 bubbles,Nov 2022 • Friends,Best ever,Best cab facility in Jaipur love it !!!! Thanks for the all facilities and guidance for fresh tourist Mr Mahendra ji,0.941,5
Dream_Cab_Jaipur,Hemant S,5.0 of 5 bubbles,Dec 2022 • Family,Excellent customer service ,Service was excellent. Driver sir Bhawani Shankar Sharma was very gentle and helpful during the tour. Would like to select same driver sir and cab service next time whenever I am in Jaipur. All the best Team Dream Cab,0.9562,5
Dream_Cab_Jaipur,Shweta Srivastava,5.0 of 5 bubbles,Dec 2022 • Family,Good,Good service . Driver is very polite. The charges was reasonable. He came on time and cover so much.,0.1372,4
Dream_Cab_Jaipur,Anuranan,5.0 of 5 bubbles,Dec 2022 • Family,Overall great service,Great service... excellent car conditions... Driver was good..he helped us in sight seeing in Jaipur,0.8316,5
Dream_Cab_Jaipur,UWakhare,5.0 of 5 bubbles,Dec 2022 • Family,Great Experience,Our experience about the DREAM CAB is exellent and the Driver Mr. Nareshsingh is very polite & Very Co-operative. 100% Recommended.,0.5854,5
Dream_Cab_Jaipur,Jai Rathore,5.0 of 5 bubbles,Oct 2022 • Friends,All about Naresh Singh,"The driver was very cooperative and helping hand, his name is Naresh. His driving skills and cooperative nature made us an amazing experience. Thank you so much Naresh 😊",0.8993,5
Dream_Cab_Jaipur,Vinith jain,5.0 of 5 bubbles,Nov 2022 • Couples,Very very good,"They were just very good and kind, we had booked a Innova crysta but they upgraded our ride to Toyota fortuner with the same amount what we had finalised. Very Co-operative and 100% Recommended Thank You Vinith jain 🙏🏼",0.835,5
Dream_Cab_Jaipur,ketul p,5.0 of 5 bubbles,Oct 2022,Excellent,My experience about the CAB is exellent and the Driver Mr. Nareshsingh is very humble person also very polite and great man. i would like to go again with him.,0.7823,5
Dream_Cab_Jaipur,Siddharth,5.0 of 5 bubbles,Nov 2022 • Couples,Cab service to explore Jaipur,Incredible and polite staff. The service is quite commendable. A 10/10 experience.The drivers are well-trained and accommodating.,0.0,3
Dream_Cab_Jaipur,Garima Gayatri,5.0 of 5 bubbles,Nov 2022 • Couples,Great experience!,"Very polite and considerate drivers, affordable pricing, and overall a great experience. Highly recommend!",0.8847,5
Dream_Cab_Jaipur,Vardha,5.0 of 5 bubbles,Nov 2022 • Family,Thanks Dream cab,Highly efficient and professional. I got the taxi within 15 mins to booking it for my journey from Jaipur to Delhi. Driver was professional,0.4754,4
Dream_Cab_Jaipur,Amit,5.0 of 5 bubbles,Nov 2022 • Family,The very good outcome and a memorable trip,It was a very good experience using this cab service. The driver was very friendly and interactive.  We enjoyed the trip and had hopefully if we would be again in Jaipur would hire the same service..,0.9133,5
Dream_Cab_Jaipur,Amlan,5.0 of 5 bubbles,Nov 2022 • Family,Great experience,Very nice and customised experience. Right from booking itself. The owner and drivers are very cooperative. Visited all the major spots of Jaipur in 2 days. The Driver Mr Naresh was very friendly and helped us in getting all the places covered within time.,0.764,5
Dream_Cab_Jaipur,chaudhurysid,5.0 of 5 bubbles,Nov 2022,Well Mannered Driver & Clean Taxi,Our trip was to Jaipur & Agra. Our driver was Om Prakash.The car that we got was neat and clean. The driver was courteous.On my request they arranged for government-approved tourist guides at both locations.Mr Sanjay at Jaipur and Mr Bhupendra at Agra.Both were knowledgeable about their respective cities and the attractions they showed us. Mr Bhupendra went out of his way to help us in shopping at Agra.All the guides and drivers waited very patiently at all the destinations/ hotels/ restaurants that we went too.I will recommend their service for anyone that wants a cab from Jaiour.,0.9382,5
Dream_Cab_Jaipur,Abhiram,5.0 of 5 bubbles,Nov 2022 • Friends,Dream taxi service review,Great experience. Car in great condition. Driver knows all internal routes very well. Highly recommend their service.,0.928,5
Dream_Cab_Jaipur,Mohan Gupta,5.0 of 5 bubbles,Nov 2022,Highly recommended,"I booked a day trip to Jaipur from Dream Cab and I must say that it was possibly the best last-minute decision. The cab arrived within an hour of booking and Naresh was the most humble and patient driver I have ever ridden with. Mostly the journey starts with all good behavior and by the end of the trip, drivers get frustrated and impatient. This was not the case here and that's why I would recommend booking the services. Kudos to the owner Mahender Ji who was equally humble and took my request last minute and arranged the best driver Naresh. Naresh suggested the day tour and completed it without a single issue.",0.926,5
Dream_Cab_Jaipur,Akhil Vaibhaw,5.0 of 5 bubbles,Nov 2022 • Couples,Awesome and amazing,"We hired their services for tour in Jaipur, our driver Mr. Brajvashi Vaishnav was very polite, helpful and cooperative. Their services are really good. I loved their attitude and professionalism. Everyone must use their services during tour in Rajasthan as their rates are also reasonable.",0.8873,5
Dream_Cab_Jaipur,Shrirang M,5.0 of 5 bubbles,Nov 2022 • Couples,Fantastic experience,Transparent and fair pricing. Well mannered and knowledgeable driver - Ours was Mr. Bhawani.Highly recommend them for travel in Rajasthan.,0.7096,5
Dream_Cab_Jaipur,Rajesh,5.0 of 5 bubbles,Nov 2022 • Solo,Great trip,Safe and timely trip. Neat and clean car and Humble driver. Affordable Rate. Worth renting this car service,0.8591,5
Dream_Cab_Jaipur,Abhi M,5.0 of 5 bubbles,Nov 2022,Excellent service,"Best pricing we could find, professional staff, flexible and excellent to work with. Definitely a repeat customer whenever we are back in Jaipur. Big shout out to Sunil (driver).",0.91,5
Dream_Cab_Jaipur,Shivangi,5.0 of 5 bubbles,Feb 2023 • Family,Recommended,Professional polite drivers and a car in good condition. Travel from Delhi to Jaipur was pleasant. Recommend hiring them,0.8271,5
Dream_Cab_Jaipur,Chetan Shinde,5.0 of 5 bubbles,Feb 2023 • Business,Very Excellent Cars,Very good cars & excellent service. Enjoyed the Jaipur trip due to Dream Car Jaipur.  Highly recommended.,0.9267,5
Dream_Cab_Jaipur,ABDUL HAQ MUJAHID. K,5.0 of 5 bubbles,Feb 2023 • Business,Good service,Got it booked with in 2hrs before taking the flight from blr to Jaipur Driver came to pickup from Jaipur airport.Good Service,0.0,3
Dream_Cab_Jaipur,Supram J,5.0 of 5 bubbles,Jan 2023 • Couples,Best driver thanks to vinod kumar best trip memorable trip you like a family members,Best best cab vinod kumar bhaiya also so gud in Nature and. Like a family members thanks for memorable trip,0.93,5
Dream_Cab_Jaipur,Satyam tiwari,5.0 of 5 bubbles,Jan 2023 • Family,Best,Perfect cab service for all time. I’ve booked from jaipur to delhi. Things were very good with me. Driver was professional,0.7841,5
Dream_Cab_Jaipur,Bhish,5.0 of 5 bubbles,Jan 2023,"Timely, Affordable and Welcoming","Dream Cabs - Nicely Priced, On Time Service and Owner who will make you feel welcome. Higly recommended for both tourists and business travelers.",0.8271,5
Dream_Cab_Jaipur,Suryan,5.0 of 5 bubbles,Jan 2023 • Family,Nice cab services we got in Jaipur!,It was very nicely communicated and organized cab service we got from Dream cabs and services . Specially Mahendra ji was very supportive and coordinating during our trip .,0.7708,5
Dream_Cab_Jaipur,Kiran,5.0 of 5 bubbles,Jan 2023 • Couples,Highly recommended,I took one day trip to Pushker from Jaipur. Driver was really professional and cab was very clean. Had great experience,0.8104,5
Dream_Cab_Jaipur,Rahul Goyal,5.0 of 5 bubbles,Jan 2023,Great experience,"I got to know about Dream cab through internet. After all the great reviews we booked their service for 11 days Rajasthan tour. Our cab driver Mr Brijwashi took great care of us and we had a great time visiting Jaipur -> Mandwa -> Bikaner -> Jaisalmer -> Longewala -> Jodhpur -> Udaipur -> Chittorgarh. I would recommend everyone to consider Dream cab as they are very professional, economical and punctual. They delivered on all the promised services. Kudos to the team. keep the good service up.",0.9829,5
Dream_Cab_Jaipur,Ritesh,5.0 of 5 bubbles,Jan 2023 • Family,Trip to Jaipur and Ranthambore,"Really polite and humble person. Great experience to travel with Mahendraji’s cab. We went for a 5 day trip to Jaipur & Ranthambore, Mr. Nareshji who was our driver with 18 years of experience helped us cover each of the places.Thank you for the great services.",0.8481,5
Dream_Cab_Jaipur,Gaurangi Divekar,5.0 of 5 bubbles,Jan 2023 • Family,Recommend to make your travel bookings through them.,We'd booked a 5 days trip from Jaipur to Jaipur airport covering Ranthambore as well. Our driver Naresh was good at maintaining safety aspects and helped us in suggestions for tourist places also. They provided a good guide to take us through the monuments in Jaipur. The customer service is really good.,0.9118,5
