Tourist Attraction,Name,Rating,Date and criteria,Title,Review,Compound Sentiment,Normalised Sentiment
Chapora_Beach-Arpora_North,girlwhotravelsplaces,5.0 of 5 bubbles,Feb 2017 • Friends,The chapora fort view,The place is nice. The view from the fort is amazing and beautiful. Just one thing keep in handy sunscreens and hats !,0.8955,5
Chapora_Beach-Arpora_North,MaggyS100,4.0 of 5 bubbles,Nov 2017 • Couples,A much quieter beach than Candolim/Baga,"It was a relief to leave the noise and activity of the beaches to the south which are hectic and overcrowded.  Chapora is more laid back with some stretches of empty beach.  It's a steep slope down to the beach, which possibly puts some people off going there.",0.2732,4
Chapora_Beach-Arpora_North,Sachet S,4.0 of 5 bubbles,Nov 2017 • Friends,Shivas Head!!,Really quite and clean beach. Shivas head is the major attraction for all tourists to come and see. Good for a shallow dipping swim.,0.8459,5
Chapora_Beach-Arpora_North,Vikas G,4.0 of 5 bubbles,Sep 2017 • Business,Nice beach ,This beach is a good clean beach located prominently in north Goa... you can find some easy place to relax at this beach with some good eating options... adventure activities are although very limited...highly recommended ,0.9492,5
Chapora_Beach-Arpora_North,Sreeram1301,5.0 of 5 bubbles,Aug 2017 • Couples,Little Chapora-Shiva's head,The beach is nice and not much crowded. The water is nice for a shallow dip. Not recommended for a swim during monsoons as the sea is choppy. a couple of shacks around the beach  cater to your food needs. The highlight being the sculpture of Shiva's head. A must visit if you have the patience of climbing down and up a 100+ steps.,0.7512,5
Chapora_Beach-Arpora_North,travel_ticker,5.0 of 5 bubbles,Aug 2017 • Couples,Awesome of the lot,"Awesome beach, quite clean and not very much crowded. We had a very good time here relaxing and just talking.",0.9258,5
Chapora_Beach-Arpora_North,Tuhina,4.0 of 5 bubbles,Nov 2016 • Couples,Nice less crowded,We visited this place during our trip to Chapora Fort. It is very nice calm and obviously less crowded beach in north Goa. Do not miss this place you love solitude.,0.8838,5
Chapora_Beach-Arpora_North,ashishgupta6,5.0 of 5 bubbles,Feb 2017 • Couples,Quite and clam beach,"I really enjoyed a romantic evening with my wife. There was enough space to walk on the beach, enjoyed local shops, bought some good items. Food was good on the beach. There was nothing which really can bother you.",0.9229,5
Chapora_Beach-Arpora_North,gaurav30dec,5.0 of 5 bubbles,Nov 2016 • Couples,Not much of a hush hush beach of Goa,Chapora Beach is one of the beaches away from the hush hush of the crowd. Good place the spend leisure tim.e with friends and family,0.7184,5
Chapora_Beach-Arpora_North,simran k,5.0 of 5 bubbles,Aug 2017 • Friends,Nice beach,Nice beach to visit wonderful restaurant near to the beach very clean beach to spend quality time and enjoyable ,0.908,5
Chapora_Beach-Arpora_North,Madhavi_HR,5.0 of 5 bubbles,Apr 2017 • Family,Cool place,"The Chapora Beach beach is located in North Goa District, Arpora.enjoy lot in chopra beach. this is a photogenic place. the least crowded beaches in goa but as good as them too",0.5927,5
Chapora_Beach-Arpora_North,Shreyansh123jain,3.0 of 5 bubbles,Apr 2017 • Friends,just a regular beach in goa,"chapora is a beach for explorers so than they can feel the sileince in the way they want , among the least crowded beaches in goa but as good as them too",0.6124,5
Chapora_Beach-Arpora_North,Shiraz P,1.0 of 5 bubbles,Aug 2016 • Friends,Filthiest Beach,Filthiest Beach - smell of rotten beach. Pls don't go. Chapora Fort is good. But don't touch your feet on this beach. Ewwwwwwwwwwwwww!!!! Is what I can say and yuckssssssssss...................... Smell of rotten fish and garbage and puke.,-0.9056,1
Chapora_Beach-Arpora_North,abhimanyu b,5.0 of 5 bubbles,Oct 2016,"""dil chahata hai"" fort",we went in october 2016 . that day was humid and hot. but we  five friends  were in mood of dil chahata hai. so we enjoy lot in dil chahata style. this is a photogenic place SO U MUST HAVE CAMERA WITH . view of beach from fort is amazing.return time on the slope of fort we drunk coconut water.that was refreshing. if u r vegetarian then u must have some snacks biscuits etc. because everywhere in goa u will not find good veg. food. and water bottle also.,0.5659,5
Chapora_Beach-Arpora_North,Vikas G,4.0 of 5 bubbles,Apr 2017 • Friends,Nice beach ,This beach is a good clean beach located prominently in north Goa... you can find some easy place to relax at this beach with some good eating options... highly recommended ,0.9371,5
Chapora_Beach-Arpora_North,Sayan B,4.0 of 5 bubbles,Mar 2017 • Couples,One of the best beaches of North Goa,"Well Chapora beach needs no introduction. You must have already heard of it from movies like Dil Chahta Hai and numerous of your friends. Only thing I would like to add is that this place does live up to the hype, the infinite sea in front of you and the beautiful yellow sand underneath your feet and the magestic Chapora fort behind you. Definitely a must visit.",0.9274,5
Chapora_Beach-Arpora_North,ChetanKK33,4.0 of 5 bubbles,Apr 2017 • Couples,Nice beach,Nice beach and less crowded compared to other beaches like Baga & Calungute .It has nice sunset view if you are at the right time ,0.7964,5
Chapora_Beach-Arpora_North,CeTv-News F,3.0 of 5 bubbles,Mar 2017 • Couples,In the early morning,"A nice place to lay in the sun. You are close to beach shack, serving light meals and juices. Sun bed ain`t to good, but then again, where do you finde good ones.Defenitely e beach ti visit ",0.7717,5
Chapora_Beach-Arpora_North,John Bossendorfer,5.0 of 5 bubbles,Mar 2017 • Couples,Great beaches,"Can walk the whole beach, stop & get a drink in the beach hutsmade to feel welcome, also stop and take a dip in the sea, like walking into a warm bath",0.4588,4
Chapora_Beach-Arpora_North,MrsZebby,5.0 of 5 bubbles,Feb 2017 • Couples,Quieter beach in North Goa,"My partner and I visited here after sightseeing, this is one of the quieter beaches compared to Baga and Candolim.  Older hippier visitors spend time here but also Europeans.  Less hassle on the beaches and take time to visit the face and snake carved into rock.",0.0,3
Chapora_Beach-Arpora_North,Jalaj M,4.0 of 5 bubbles,Feb 2017,Must see Beach..,"Near Chapora fort, this beach has fantastic view and provide good full spending in water. The indian as well as foreigner both visit this place. The waves are very energetic in this beach.",0.8955,5
Chapora_Beach-Arpora_North,Sagarvashu,4.0 of 5 bubbles,Feb 2017 • Family,A good Beach,This is one of the quiet beaches where you can go and relax apart from rushing yourself.The food served here is good as well.,0.7845,5
Chapora_Beach-Arpora_North,Yatin Gugliani,3.0 of 5 bubbles,Feb 2017 • Couples,Not so great place to be at except the view ,Well going up the red stoned hill in a hot sunny afternoon is the last thing u can ask for.. just to have a feel of Dil Chahta hai fame spot.. but once u reach the top u get a different feel altogether.. an awesome view of vagator beach on one side and beautiful landscape on the other.. avoid going in after noon as it's burning  hot up there,0.9428,5
Chapora_Beach-Arpora_North,Royson S,4.0 of 5 bubbles,Feb 2017 • Friends,Just great,Tourists can enjoy a great stunning view of Vagator beach from the top of the fort. This has great Portuguese architecture for its credit. ,0.9545,5
Chapora_Beach-Arpora_North,KalimSiddiqui,3.0 of 5 bubbles,Oct 2016,Good and clean beach,The beach is good but in comparison to other beach not that good. A lot of cheap accommodation options available near by.There are few good eating points near by which is not costly and serve good food.,0.9318,5
Chapora_Beach-Arpora_North,ianbingham,3.0 of 5 bubbles,Jan 2017 • Family,interesting,"Spent a couple of hours here and the harbour. nestling below the fort, there are good views across the river to morjim and the island and lagoon at the mouth of the river, good rock pools and small beach.",0.7003,5
Chapora_Beach-Arpora_North,Avinash Raman,4.0 of 5 bubbles,Jan 2017,Serene and Calm !,Best part of this beach is that its not crowded and has an amazing Sunset View !!Its right below Chapora Fort and has many good resorts nearby.,0.9097,5
Chapora_Beach-Arpora_North,Sharon T,5.0 of 5 bubbles,Jan 2017 • Couples,Amazing little beach,"Little vagator beach is a fantastic place.Some lovely beach shacks.There is a Greek street with a shop , Beach huts, and a fantastic Greek restaurant at the top before you go down to the beach",0.9153,5
Chapora_Beach-Arpora_North,kitty2705,5.0 of 5 bubbles,Mar 2016 • Friends,Chapora,It was one of the best choice that i made when i was in Goa to visit this beach.. It is located in North Goa and has some beautiful views..,0.8442,5
Chapora_Beach-Arpora_North,PRAVEEN KUMAR G,4.0 of 5 bubbles,Jan 2017 • Couples,"Calm, Cool & Pristine","we are not sure its a sea beach or river beach. However its small, calm and very relaxing. Not very popular hence can relax without much disturbance.",0.7481,5
Chapora_Beach-Arpora_North,gopalmittal,3.0 of 5 bubbles,Jan 2017 • Couples,nice,just like any other beach in goa. little crowded as chapora has many attraction so many people visit there,0.6705,5
Chapora_Beach-Arpora_North,Haxy Tailor,4.0 of 5 bubbles,Jan 2017 • Solo,Nice place,I went here solo on the afternoon time was so lovely right there. Only few people was around the beach. Beach was as good as ever. Love to be in beach and having sounds of the water coming on the seashore. Should visit if you're around there place. ,0.918,5
Chapora_Beach-Arpora_North,casamillers,5.0 of 5 bubbles,Nov 2016,"Good Beach, With pristine waters",Chapora Beach is in Arpora. The enticing waters of the Arabian sea is a welcome respite from the Sun. It is a small but clean beach. Which can be quiet at times. Which is not a bad thing if you are seeking tranquillity.,0.919,5
Chapora_Beach-Arpora_North,Hiren V,4.0 of 5 bubbles,May 2016 • Couples,Nice & clean beach,The beach is just below chapora fort and near to vagator beach. the beach is with the lesser crowd like a private beach.,0.3612,4
Chapora_Beach-Arpora_North,Sarah E,5.0 of 5 bubbles,Dec 2016 • Solo,For foreigner,Best beach place of you are looking for places aways from crowding and foreign place. Will differently go again ,0.6369,5
Chapora_Beach-Arpora_North,Goaexotic,4.0 of 5 bubbles,Mar 2016 • Family,Good as private,This beach is just on the northern side of Vagator basically its a part of Vagator beach.This part of beach is cupped by a hill just below chapors fort.There is 1 shack on the beach and a few sunbeds.This beach is visited by very few people.Please do not litter the beaches and keep Goa clean,0.4019,4
Chapora_Beach-Arpora_North,ashalive,4.0 of 5 bubbles,Nov 2016 • Couples,NICE AND CLEAN !!!,This beach is just below chapora fort . Its not very crowded and clean compared to other.Good option to spend a day!!,0.5496,5
Chapora_Beach-Arpora_North,darisabld2016,4.0 of 5 bubbles,Nov 2016 • Friends,Is an usual beach.,The chapora beach falls below a cliff hanger ledge The beach is rocky ---do not swim and be careful while you wade lest you get your foot cut by rocks.,-0.128,3
Chapora_Beach-Arpora_North,Koushlendra Y,4.0 of 5 bubbles,Oct 2016 • Solo,One of cleanest and less crowded beaches in goa,"I loved this beach, it was quite and clean. I can really enjoy the waves in my own company. Much better than the crowd of baga and Calangute.",0.9227,5
Chapora_Beach-Arpora_North,Manan1412,4.0 of 5 bubbles,Nov 2016 • Family,A great beach,"A very clean beach with huge loads of entertainment stuff as rides , parachutes and a hell load of epic shacks to relax and to enjoy quality food.",0.8221,5
Chapora_Beach-Arpora_North,Jagat S,5.0 of 5 bubbles,Nov 2016 • Family,Great beach,Good during the evening with family. Worth going with children. Near from Baga beach. Next you can go to Bagair beach. Bagair too crowdy but a happening beach.  One can relax at both the beaches. Children can play games and in with the sand. ,0.8537,5
Chapora_Beach-Arpora_North,Al U,5.0 of 5 bubbles,Feb 2016 • Couples,Good beach to hang out,"Nice place to relax and explore. Chapora fort is close by and has a nice view. It does not look much like a fort any longer. Theres good places to eat around here, give it a try.",0.8515,5
Chapora_Beach-Arpora_North,Vikram V,4.0 of 5 bubbles,Oct 2016 • Couples,Nice and Subtle Beach,"This beach is one of the quaint places in Goa. Located right at the Chapora Fort, this is one of the less explored hence clean beaches in Goa. I liked it and the trip was worth our time.",0.73,5
Chapora_Beach-Arpora_North,Haxy Tailor,4.0 of 5 bubbles,Sep 2016 • Solo,beaches,"love the goa beaches. almost like each and every beaches in goa are the same but they got little difference between all of them. I just love this place and one of the best beach in north goa i think. when i was there, there was not much people around so it was quite good to be walking around. Enjoy",0.9785,5
Chapora_Beach-Arpora_North,i11roshan,5.0 of 5 bubbles,Mar 2016 • Friends,tranquil sea bath,It's one of the best beaches where you can especially enjoy in the morning. Go and get a sea bath and enjoy in shade with a bottle of beer.,0.9039,5
Chapora_Beach-Arpora_North,nahid a,5.0 of 5 bubbles,Jan 2016 • Friends,nice beach to visit,great view ..... nice drinks ....and amazing place for relaxing .....:)must visit this place for sure during your stay ,0.9451,5
Chapora_Beach-Arpora_North,MelFern2003,5.0 of 5 bubbles,Jun 2016 • Solo,Blue crystal water and sun!,"Chapora Beach in Goa is awesome just as all of us know beaches in Goa are awesome. As you move around, you find some artistic carvings on the rocks like the one in the profile picture here. It's fun to swim on this beach, but you really can't have a great long swim time as it's a rocky beach. So, be aware of hitting the rocks on the beach. Besides that, it's great! And swimming during the monsoons should  not be tried.",-0.6079,1
Chapora_Beach-Arpora_North,drgordyn,5.0 of 5 bubbles,Jun 2016 • Solo,Mesmerising,"Chapora Beach is mesmerising featuring dense groves of coconut palms on its shores, nice and very clean. Also very less number of people were there at the time we went hence it looks even better to spend some lone time with loved ones This beach is covered with white sand that extends up to the nearby Chapora village This is a very safe beach as the sea level is uniform for about 100meters. And the highlight is it is very near to the Chapora forte(Dil chahta hai fame).Swimming and beach walks are popular among tourists coming to this beach. Beach side shopping is also available at the Chapora Beach and there are numerous shops selling shell work, Goa handicrafts, causal garments and brass ware among other things. ",0.9621,5
Chapora_Beach-Arpora_North,Lekshmi S,5.0 of 5 bubbles,Jul 2016 • Family,it was awesom at monsoon,This is a very safe beach as the sea level is uniform for about 100meters. And the highlight is it is very near to the Chapora forte(Dil chahta hai fame).,0.6801,5
Chapora_Beach-Arpora_North,Gagangoyal22,4.0 of 5 bubbles,Jan 2016 • Couples,Awesome visit to chapora beach,Went to chapora beach as we went to visit chapora fort as well. The beach is nice and very clean. Also very less number of people were there at the time we went hence it looks even better to spend some lone time with loved ones,0.9166,5
Chapora_Beach-Arpora_North,Kiran_PS,4.0 of 5 bubbles,Jun 2016 • Couples,less crowded beach,"Most people prefer going to the anjuna, baga and calangute beach in goa and due to that, this beach is mostly less crowded. It is located close to the chapora fort and you have few shops around the beach to provide refreshments. If you want a peaceful evening away from the crowd, this is the place for you.",0.5423,5
Chapora_Beach-Arpora_North,Resort M,5.0 of 5 bubbles,Jun 2016 • Friends,Rough due to rains but romantic atmosphere,It was rocky stormy but romantic and had a lone ranger feel about it --- as it had just rained and was deserted.Few beaches have matching swaying palms,0.2263,4
Chapora_Beach-Arpora_North,vmtrek_travel,2.0 of 5 bubbles,May 2016 • Couples,Invisible Beach,Nothing great about it. Difficult to locate as people get confused between Chapora and Vagator beach.Even the locals have a unaware of it and guide tourists to the wrong beach.Avoid it,-0.8999,1
Chapora_Beach-Arpora_North,stewart b,3.0 of 5 bubbles,Mar 2016,"Away from the madness, although watch for the tide","To escape from the crowd, we sometimes bring our boys here. Nestled under Chapora Fort the beach offers a kids play ground of rocks and rock pools that they can spend hours exploring. For the more adventurous you can climb right around until you come to a point that looks the Chapora river. But make sure you have got the tide right as you will have to clamber over rocks if it comes in and blocks the beach route back.",0.5418,5
Chapora_Beach-Arpora_North,viral06,5.0 of 5 bubbles,Apr 2016 • Couples,Very good beach ,Chapora beach is very good beach. Evening time is best time to spend here. Water is very good and clean. Must visit a once. ,0.9267,5
Ozran_Beach-Bardez_North,Morti M,1.0 of 5 bubbles,Jan 2023 • Couples,Maybe some years ago,"Noise, rubbish,  construction everywhere and all the time. At this beach are the best times gone. Who likes Party all day and night  perfekt.",0.8658,5
Ozran_Beach-Bardez_North,TheNoelbaba,1.0 of 5 bubbles,May 2022 • Family,Paradise lost,"This is my home ,once upon a time a paradise of calm ,quiet ,filled with many kinds of birds.The place has become so bad ,everynight its haunted by blaring music from the hotels on the beach ,i come to spend a week in my home but dread to go as there is no sleep at nights ,music without any rythym or sence is blaringvtill morning ,vibrating the air and the foundations of old houses.Its a pity ,looks like the environment ministry is given a blind eye to the place and the distriction of the environment",-0.8872,1
Ozran_Beach-Bardez_North,Ferzyn N,1.0 of 5 bubbles,Nov 2021,Disappointing,"A rocky tiny beach, that has an access through steep steps.  Not the kinda beach that you want to go chill in your swimwear with a Budweiser in hand. The shacks are very limited, they don't offer comfort but the basic infrastructure of being in a shaded place. Not worth the trouble to head to a beach where one cant even swim as there are loads of hazardous rocks lurking below the waves.  ",0.061,3
Ozran_Beach-Bardez_North,Charnappa N,5.0 of 5 bubbles,Nov 2020 • Solo,A lil quiet beach,"Small Vagator is a beautiful place to chill and relax. Away from the hustle bustle of calangute, bags and other busy beaches.",0.7783,5
Ozran_Beach-Bardez_North,ashishdeora123,5.0 of 5 bubbles,Mar 2020,nice beach,beautiful beach water is clean its near vagator beach its 21 km from panji there also a shiva face on rock,0.765,5
Ozran_Beach-Bardez_North,Sujata D,5.0 of 5 bubbles,Oct 2019 • Friends,Goa here we come!!,"Happened to luckily visit this beach at Vagator, almost empty with really a very few people. The best part about this beach was it was a location like I just wanted... water n beach, no rush, greenery around, big rocks to sit upon n enjoy the scenic beauty.",0.9359,5
Ozran_Beach-Bardez_North,arghasengupta1,5.0 of 5 bubbles,Feb 2020 • Couples,Excellent and less crowded,"Water is very clear here.Beach is less crowded, so you can peacefully enjoy the sunset, etc.I couldn't locate the Shiva Face though.",0.8676,5
Ozran_Beach-Bardez_North,Harsana Hazarika,5.0 of 5 bubbles,Feb 2019,Awesome place,"The sunset, the beach water, the sunrise, this beach offers everything. very less crowd since its a a small beach but it was exactly on the back of the hostel I stayed so it was easily accessible just by walking 5 mins.",0.5416,5
Ozran_Beach-Bardez_North,Celia G,4.0 of 5 bubbles,Dec 2019 • Friends,Shiva’s Face,If you are heading to Ozran Beach be sure to walk south (towards Anjuna) to see this beautiful rock carving. It’s small but fascinating. ,0.8486,5
Ozran_Beach-Bardez_North,Narendra,5.0 of 5 bubbles,Sep 2019,Awesome Beach,"Awesome Beach. terrific in the morning and chilled out in the evening. Lots of hotels, eat outs on the way. walk through the greenery if you stay near by.",0.802,5
Ozran_Beach-Bardez_North,Amod R,3.0 of 5 bubbles,Sep 2019 • Friends,Nice beach less crowded,Visited beach to view sunset . Beach is rocky n very small however views are excellent. Shack near shiva rock is very nice to sit n enjoy views with glass of drink. In all good beach to spend layback time,0.9168,5
Ozran_Beach-Bardez_North,kohlid,4.0 of 5 bubbles,Aug 2019,GREAT BEACH,This is an isolated beach and is difficult to access.You have to descend down from a cliff.This helps in keeping the crowds away and the beach clean! Mostly frequented by foreigners.,0.2003,4
Ozran_Beach-Bardez_North,Hooray H,5.0 of 5 bubbles,Sep 2019,Little Vagator,"I always knew it as Little Vagator.Made famous because of Thalassa, which had incredible views over it, perched up on the cliff behind, until they were forced to leave!Of course, the Government has provided no facilities; road/path, toilets, cleaning so you will be welcomed by the usual litter & mangy dogs- 60-70 bites a day in Goa! Check at the local Hospital or Gov Clinic, if you dare to visit!The Gov does not realise that we live in the 21st Century.",-0.5684,1
Ozran_Beach-Bardez_North,meenakshimuthusamy,5.0 of 5 bubbles,Jul 2019,Neat place,The place is very neat and has a silent atmosphere.It has a beautiful look and good place for the time pass.,0.8777,5
Ozran_Beach-Bardez_North,Kokan Tourist,5.0 of 5 bubbles,Jun 2019,Ozran Beach of North Goa,Ozran Beach is hidden beach of North Goa. Ozran Beach also call as Small Vagator. It is not very popular other North Goa Beaches. Ozran Beach appears less crowed as compare of Vagator & Anjuna Beach. You can enjoy here for swimming as well waves also. On Ozran Beach you can see a large number of Palms tree. If you go near resort there you can see rock which is curved by the Shiva Face and it's look amazing face on the rock.,0.7815,5
Ozran_Beach-Bardez_North,Got Keried Away,5.0 of 5 bubbles,Jun 2019 • Couples,Shiva's Face,We came to this beach to see Shiva's Face which was really cool but the beach was lovely as well. It was cleaner then Anjuna beach. We did go just at the beginning of monsoon season so there weren't many people. ,0.8933,5
Ozran_Beach-Bardez_North,Varsha V,4.0 of 5 bubbles,Apr 2019 • Couples,Laid back beauty.,"Since we stayed at alcove resorts right on this beach, it was easily accessible for us. We just had to take a few stairs to reach the beach. It's a wonderful beach with beachrocks / boulders along the shore. It was very peaceful. We had a great time and enjoyed a beautiful sunset here. There were two shacks near the beach. other than that you won't find anything for a long stretch. If you walk along the beach, you would reach Vagator beach. It's the perfect place to relax. And if you are staying in North Goa side, take resorts with access to beaches like this. Its worth it.",0.985,5
Ozran_Beach-Bardez_North,Krishhere,5.0 of 5 bubbles,Apr 2019 • Couples,Beautiful beach - not crowded ,"The Ozran beach with is also called little Vagator beach or smaller Vagator beach is located between Anjuna beach and the  big Vagator beach. It is a wide stretch with rocks jutting into the sea.  Sitting on the rocks and feeling the waves come and hit you is a beautiful feeling.    During high tide, the sea comes and covers some of these rocks. The beach is more or less clean. Some stray dogs are around. The best part is that the beach is not at all crowded. Great view of the sunset. ",0.9507,5
Ozran_Beach-Bardez_North,Timothée H,5.0 of 5 bubbles,Apr 2019 • Friends,great,nice quaint beach very peaceful and less crowded than vagator beach. I recomend to go there in the evening like this can go for a swim and then enjoy the night life nearby ,0.8999,5
Ozran_Beach-Bardez_North,adventure,5.0 of 5 bubbles,Apr 2018 • Family,food and view,we took some food with us and beers walked along the beach .it was my first time in the ocean im veryvery happy,0.5719,5
Ozran_Beach-Bardez_North,pr_ri_123,5.0 of 5 bubbles,Jan 2019 • Couples,Hiddne Gem in North Goa,Its the most uncrowded beach in Goa. The breakpoint is Anjuna police station. Has huge number of stairs to get down and explore the serene beach. The trance music that keeps playing at the shack is amazing. Must visit attraction.,0.9217,5
Ozran_Beach-Bardez_North,rahulshonak,5.0 of 5 bubbles,Feb 2019 • Family,Rocks all over,"This is first time i went to this beach. Its located next to Vagator beach. But to reach here, you need to climb don 93 steps (counted by myself). So be aware if you taking kids along. We needed to take kids in our hands (Godi). And there were many sea plants coming out on sea shore. Doesn't appeal nice when you enter sea for fun.",0.3822,4
Ozran_Beach-Bardez_North,Amardeep Singh,4.0 of 5 bubbles,Jan 2019 • Family,"Rocks, Sands and a Nice Beach","Ozran is a beach with rocks protruding out into the sea. These rocks get submerged in the night during high tide and in the morning when the water recedes, one can see rock crabs, and few fishes that get trapped in the pool of water in these rocks. Overall a nice beach to visit.",-0.1531,3
Ozran_Beach-Bardez_North,Komator,5.0 of 5 bubbles,Sep 2018 • Couples,Very nice beach,"Ozran Beach is one of Vagator's beaches. It's very nice, quite clean, with some places to hang out and relax. When we were there, we weren't allowed to swim because of the ""strong"" waters... but in any case, it's worth.",0.7561,5
Ozran_Beach-Bardez_North,dmplbksh90,5.0 of 5 bubbles,Nov 2018 • Friends,Best beach ,"If you want peace and serenity, this is the place. Ozran is very peaceful place and the mild breeze relaxes you so much that you hardly feel any pressure or tension of your life. The way to reach at this beach is quite tricky and adventurous but once you reach here, it's worth the pain. This place should be on your bucket list. PS : If you are too sanskari or bhakt of Indian culture , stay away from this place. ",0.1935,4
Ozran_Beach-Bardez_North,SoloMTraveler,5.0 of 5 bubbles,Dec 2017,Must Visit,It is a tedious process to reach this beach yet worth to go there. You can reach here from vagtor beach through left side rocky area.Great place to enjoy your vacation calmly.,0.765,5
Ozran_Beach-Bardez_North,SerendipityIndia,4.0 of 5 bubbles,Jun 2018 • Friends,Nice peaceful beach - a bit rocky,"Ozran is located near the more popular Vagator beach. It is not as popular and hence more calm and more peaceful.It is a bit rocky and if waves are strong, try not to go inside the sea as you may accidentally cut yourself.",0.8215,5
Ozran_Beach-Bardez_North,TheTravelography,4.0 of 5 bubbles,Nov 2017 • Solo,Silent Beach To Chill and Relax,It is quite a silent beach in comparison to other beaches like Vagator or Baga. Getting there isn't easy so you'll have to come from Pappi Chulo road to get here. ,0.0243,3
Ozran_Beach-Bardez_North,sachin padti,4.0 of 5 bubbles,Sep 2018 • Solo,"Beautiful view,  just like a paradise. ","hi,  you might have visited vagator beach or the hill top parties but just close to this place there is a paradise known as Ozran. This place is not so crowded as lots of people doesn't have any idea about this place.  The best time to visit this place would be after 5 . You can also take your bike and ride to the top cliff and just sit over there and enjoy the beauty.  Check some of my recent pictures from this place and if you like them than follow me on instagram @saclorine for more.  Have a nice day. ",0.9881,5
Ozran_Beach-Bardez_North,Elegantslummin,4.0 of 5 bubbles,Dec 2017 • Friends,A life lesson,"You know life is a mix of rocky and serene where you got to be attentive all the time - that is Ozran. Go out of the way, enjoy, be careful of the rocks!!",0.8118,5
Ozran_Beach-Bardez_North,rkr84,4.0 of 5 bubbles,Apr 2018,A nice Beach,A good and a calm beach. we went a bit late at night. at that time there was a little crowd but the restaurants at the shore was good.,0.7543,5
Ozran_Beach-Bardez_North,rkmanchi,4.0 of 5 bubbles,Jun 2018 • Friends,Private beach that’s secluded because of rocks. Good walks but too many dogs,"Ozran beach is a bit of a mixed bag. But that’s what I would say even about the most popular beaches in North Goa, so Ozran is worth a consideration The beach gets separated from its neighbours like Anjuna and Vagator on account of rocks on either side. This makes the beach private and sparse. The sand is blackish and the sea can be rough sometimes and a rock isn’t too far. But the shore is flat so it’s not going to drown you easily, making this beach safer. There are a few shacks and during the peak season you get the usual booze+beach bed+massage here. But the shacks have been getting away with being very irresponsible with their trash management and that attracts dogs. I haven’t ever been attacked by one but the dogs aren’t friendly with each other and you can sometimes land up in the middle of a dog fight, pun intended. If you are upto it, you can trek over the rocks on the right of Ozran and that will take you into Vagator with a great view of the Chapora Fort. This beach is larger and more habitated. Approach to Ozran beach is from the right of a resort called Alcove. ",0.9743,5
Ozran_Beach-Bardez_North,rdonna100,4.0 of 5 bubbles,Mar 2018 • Couples,Rocky beach,Beach was little dirty but quaint and nice. Also it is a combination of rocks and sand at the beach so must be careful,0.636,5
Ozran_Beach-Bardez_North,Anuj V,4.0 of 5 bubbles,May 2018 • Couples,Very clear beach with black sand and rocks formation,This is also known as one of the nude beaches in Goa very close to Vagator Beach. Beach is clean with superb waves and is totally safe. There is a shack with the name of Shankar which you should avoid at all cost. Service is too slow and not at all customer friendly. Rate wise it was reasonable. No facility to take fresh water bath after enjoying in sea,0.9558,5
Ozran_Beach-Bardez_North,Dishaa S,5.0 of 5 bubbles,Mar 2018 • Family,beautiful unexplored,this is one of the uneplored and hence unspoilt beached of north goa. a little rocky but brilliant. they way to the beach is through the way next to antares restaurant.,0.7008,5
Ozran_Beach-Bardez_North,Aaron D,4.0 of 5 bubbles,Apr 2018 • Friends,Little Vagator,"A very clean beach with hardly any crowd. There's a very famous cafe nearby called Shiva cafe , most people end up going there after a stroll on the beach",0.4576,4
Ozran_Beach-Bardez_North,TrevorSaldanha,4.0 of 5 bubbles,Apr 2018 • Couples,Ozran - The Little Vagator Beach,"the Ozran Beach is also called the Little Vagator Beach, because is is like an extension of the Larger Vagator Beach and can be accessed from it as well. Even though it is smaller than the Vagator Beach, Ozran is also a Very Popular Beach with quite a few Good Resorts & Beach Stalls offering you Good Local food. It is however quite Rocky & you can swim only in areas where there are no Rocks, or else it is not safe. The Beach is Clean, Calm & Serene & is good for Long Walks stretching both Vagator & Ozran, Swimming, Lounging in the Sun or enjoying the Stunning Sunsets.",0.976,5
Ozran_Beach-Bardez_North,shrutiahuja9,4.0 of 5 bubbles,Mar 2018 • Family,One of best beaches in Goa,Must visit if you wish to enjoy the beach in a secluded environment. The food at adjoining Shiva Place is nice. Must enjoy a sunset here whenever you visit Goa.,0.8979,5
Ozran_Beach-Bardez_North,supreet a,5.0 of 5 bubbles,Mar 2018 • Family,Clean & Less Crowded Beach,Small Beach but worth the watch. The view is amazing. Had the best pizza from Shiva Cafe. Definite recommend.,0.965,5
Ozran_Beach-Bardez_North,Shahnaz Q,4.0 of 5 bubbles,Apr 2018 • Business,Secluded beach with Shiva Cafe,Don't mind to enjoy Tibetian food at Shiva. This place is amazing for Vitamin D I.e Sun bath. Waves r good u would love to swim almost 100-200 mtrs deep in water. This beach does not have any water sports or rush. Lot of foreigners just relax and take sun bath.,0.9242,5
Ozran_Beach-Bardez_North,Anamika K,5.0 of 5 bubbles,Dec 2017 • Couples,A calm beach,"Very good beach to pass time, the best thing about this beach is Currlies Restraunt.. Must visit place for drinks and food. A calm and quite place.. You can find lots of small shops to eat snacks.",0.8655,5
Ozran_Beach-Bardez_North,Abhishek Cukkemane,5.0 of 5 bubbles,Jan 2018 • Couples,excellent secluded beach,it is a very small beach behind the hill next to vagator beach. IMO it was my favorite beach in goa. small crowd in small beach and good swimming location,0.7096,5
