Tourist Attraction,Name,Rating,Date and criteria,Title,Review,Compound Sentiment,Normalised Sentiment
Gorai_Beach,Manu,4.0 of 5 bubbles,Apr 2017 • Family,"Great place to enjoy with family, friends n kids","The road to Gorai is beautiful with farms of salt then hilly track with cool breeze and then the sea beach.The view is nice and compared to juhu beach this is clean and less traffic. You can drive you car along the water (be careful) and it's fun.We had boat ride (100 per adult), horse and cart ride is also good to experience and kids enjoy the most.We walked in the water for good long time and it's best. Beach side restaurant are fine had snacks at one of them.Good place to visit for a weekend.",0.9769,5
Gorai_Beach,PavinPandey,5.0 of 5 bubbles,Apr 2017 • Friends,Gorai Beach,I visited gorai beach today with my friends. It is well maintained and very beautiful place to visit.,0.8553,5
Gorai_Beach,Andrew D,5.0 of 5 bubbles,Apr 2017 • Couples,Clean and well kept,"This beach has an international feel to it. It is well maintained, and is especially busy in the evenings. After dark the crowds come out.",0.2732,4
Gorai_Beach,Prabhudesai S,3.0 of 5 bubbles,Apr 2017 • Family,"Good for locals , Worthless for Tourist  ","For those who stay near vicinity. I.e. Malad till Bhayandar, the place is work frequent visit to hang out. Decent sea shore , and you can have good time at Pixie or Daria Kinara or one new place at the right of pixie. Food will be below average at all places.   However the ambience makes up the loss. Strictly no for Foreign tourists and even for those Indian tourists coming for short visit to Mumbai. This is a great place for locals only.  ",0.5423,5
Gorai_Beach,DheemantShetty,2.0 of 5 bubbles,Mar 2017 • Friends,Getting worse year on year,"A long safe shoreline is going down the drains. The sand is black oily muck and the water is equally horrible. This used to be a beautiful.beach 30 years ago.There are a lot of budget accommodation right on the beach. You get nice toddy here from some of the toddy sellers. You can come here with a vehicle via Mira road - Bhayander- Uttan or if you are coming on a bike or without a vehicle from Mumbai suburbs then you can take a ferry from Borivali, gorai creek, cross over and then take a bus or auto to the beach.",0.296,4
Gorai_Beach,MohonaKurian,5.0 of 5 bubbles,Mar 2017 • Couples,Glimpses of Gorai,"I went to gorai beach wd family it was beautiful day out. We drove from thane to Gorai. It was a clean beach wd coconut trees. We were put up in a lodge had triple layered rice , nice crispy Manchurian on the beach we had golas n coconut water.. it was a refreshing escape.",0.9552,5
Gorai_Beach,Sandip S,5.0 of 5 bubbles,Mar 2017 • Family,Excellent Day-Out near to Home,"Visited Gorai beach last week. It's excellent experience all together. Though, we are staying very near to this beach, but not able to visit this place in last 4 years. We started around 3 PM and it took around 1 hr from my place (including traffic). The entry point of the beach is bit narrow, so creating some traffic. But the entry point is fully managed by traffic police. However, there are parallel roads to reach the beach. But those roads are full of up and down. So, it’s better to be careful in these roads during driving. The beach is super clean and less crowded and there is no restriction for driving. However, we have decided to park our car safely. We played football and other games and spent the entire evening. Though food stalls are limited to that beach, however, those are more than sufficient for evening snacks. If you are non-vegetarian, one could purchase Pompfret, prone, bombil and other fishes at a very cheaper price. Fishes are much much more fresh than normal market as sellers are collecting these fishes from fishing boats anchored there. One must go with family and friend for family entertainment.",0.9876,5
Gorai_Beach,schickung,5.0 of 5 bubbles,Dec 2016,Stayed for 2 weeks here,"If you want to dip deep into the Mumbay youngster society, her we go! Grazy, silent and somehow nice. Do not expect anything above 1 star.",0.5255,5
Gorai_Beach,piyush b,4.0 of 5 bubbles,Feb 2017 • Friends,Goo,This beach is very good beach.We enjoyed very much here.Clean beach in compare to other beachWe go from borivali to gorai then by ship and auto to reach gorai beach ,0.7818,5
Gorai_Beach,ArwaSS,4.0 of 5 bubbles,Mar 2016 • Couples,Clean beach,"A nice beach located in Borivali West. From Gorai Khadi you can take boat ride of 5 minutes to reach the other side. Reaching there, you can take auto or Tonga for a ride to beach. You can enjoy lots of greenery on the way to beach. There are few water sports too there. Its a nice calm place to enjoy.",0.9349,5
Gorai_Beach,Aartichand,3.0 of 5 bubbles,Jan 2017 • Friends,Quiet Beach,The Gorai beach can be got too from Bhayander. This is a quieter beach and much cleaner than the other beaches around Mumbai. The road going towards it does not have too many shops. If one is going for a family picnic it is a good place but carry your own food and essential items.,0.3182,4
Gorai_Beach,nikhil0210,2.0 of 5 bubbles,Dec 2016,Beach Only,The beaches this side are not well maintained. They smell and are full of garbage and the sand is not good too.,-0.4973,2
Gorai_Beach,sridharan2013,4.0 of 5 bubbles,Jan 2017 • Couples,Peaceful clean beach close to Mumbai,This is a beachside that is yet to be fully tapped for its potential. The beach front is vast with lovely trees lining the landscape. The beach sand is somewhat blackish but fairly clean. The approach road from the main road is somewhat narrow and hence those driving into the beach front must be a bit cautious. Though there are some small coffee/ snack shops do not expect much restaurants etc near the beach. Better to carry your own food/ snacks. But the beach is definitely nice and food for families.,0.9473,5
Gorai_Beach,joyienjoy,4.0 of 5 bubbles,Dec 2016 • Friends,Isolated Beach-ood Weekend spot,"Reach the spot by Road from Bhayandar towards Uttan. Its a 30-40min travel. The place will not disappoint you if you are traveling in groups. Beware Basic amenities missing, so plan accordingly. Many food stalls are present in Uttan area for fooding.",0.0408,3
Gorai_Beach,Rahm Babu S,5.0 of 5 bubbles,Jun 2016 • Friends,Mere sang chal,Beautiful beach seashore surrounding natural nature big big palm tree tadi tree malvani food small resort hut cottage spicy sea food natural habitat people loveable clean and natural atmosphere must visit again and again it's big spot far tourist thanks brother let's go to gorai beach,0.9432,5
Gorai_Beach,danumsap,4.0 of 5 bubbles,Dec 2016,The best way of Holiday spot around Mumbai,"It's very pleasant and  lot of open spaced beach compared to other beaches in Mumbai. It's very clean and secured .Sea water also some what good to swim and the sea level has mesmerize us, floating has changed for every 12 hours .resorts are located on sea soar then roads and transport facility also good.",0.9366,5
Gorai_Beach,abhijeet10687,5.0 of 5 bubbles,Mar 2016 • Friends,Gorai Beach,Excellent place to visit. Less crowded compared to other beaches in Mumbai. We were there for a picnic for one day and we enjoyed on this beach a lot.,0.7906,5
Gorai_Beach,shankystud19,5.0 of 5 bubbles,Sep 2016,Gorai Beach,"Nice place to visit, You wil get a chance to travel in Jetty (Motor Boat) from borivli. Prefer to visit in Evening. The sunset is very Nice. there are 4-5 resorts near to the beach and sea food lovers will get a chance to having it. Alcohol is also served in those restaurant if you want. ***Veg Lovers plz bring your own Food if you are Pure Veg and Cant even eat in Restaurant that serves Noon Veg******",0.9432,5
Gorai_Beach,Hemanksinghal,5.0 of 5 bubbles,Aug 2016,heavenly,"I just love beaches, and this is also no different. Its very clean which is rarity and very calm and serene.",0.8968,5
Gorai_Beach,skTripAdvFB,3.0 of 5 bubbles,Jul 2016 • Family,Not happy at all!,Not happy at all with the civic authorities! As they have not provided even a single water tap or toilet/ wash area. Families with kids come & are tend to get drenched but at the end there is no place to relieve/ body wash.,-0.6238,1
Gorai_Beach,bpd1983,3.0 of 5 bubbles,Feb 2016 • Friends,Gorai Beach @ Mumbai,"Not a great beach at all but not very crowded. If you are in the area then you might want to check it out however in my humble opinion there are better beaches to visit for ""a beach experience"".",0.4859,4
Gorai_Beach,bsd3214,3.0 of 5 bubbles,Feb 2016 • Family,Gorai Beach at Mumbai,Gorai Beach can be accessed using a ferry crossing the Manori creek or by road via Bhayander. The beach is nice but it is not very well maintained.,-0.1646,3
Gorai_Beach,Vijay Y,4.0 of 5 bubbles,Aug 2016 • Friends,cherry for the eyes,"It's like a day well spent. Less crowded but decent public. The only thing is, its low maintenance and negligence towards cleanliness.  But still you can feel relaxed and calmed.",0.81,5
Gorai_Beach,Abhishek Shrivastav,3.0 of 5 bubbles,Aug 2016 • Friends,Good beach but not maintained properly,"Gorai Beach is very near to my place,you can either take a ferry from gorai or go by your own car via Miraroad.This place is amazing but the beach is not clean at all.Also there are less options to explore nearby.You can take your Bike through Ferry by paying some amount.",-0.1248,3
Gorai_Beach,thatzamit,3.0 of 5 bubbles,Jun 2016 • Friends,An average beach,This is an average beach to visit in comparison with other good beaches in Mumbai. Often less crowded most of the time.,0.4404,4
Gorai_Beach,gkt1401,4.0 of 5 bubbles,Jun 2016 • Couples,Peaceful place in Mumbai,Gorai beach is located in mumbai. The beach is beautiful and looks like mini Goa. It is less crowded. You can go there from borivali via ferry.,0.7506,5
Gorai_Beach,Shaileshak,3.0 of 5 bubbles,Jul 2015,Calm & Serene,"Though this is popular beach around Mumbai, there are no facilities for tourist at the beach. We reached the beach mid afternoon and saw few people around. The beach was dirty with lots of garbage around. Not worth the effort to reach there.",-0.354,2
Gorai_Beach,Krishna M,4.0 of 5 bubbles,May 2016,Good experience,"Its a good experience however you need to check the tide timings then only visit this beach or else the water enters into the resorts.  famous to eat GOLA,AAM,VADA PAAV,PALM...",0.4404,4
Gorai_Beach,Kunal G,5.0 of 5 bubbles,May 2016 • Friends,simple beach!!!!,great peceful beac.... feries avalable...... nice bird watch.....nice time to meet locals.... expereince macchi,0.7845,5
Gorai_Beach,chinki7,5.0 of 5 bubbles,Feb 2016 • Friends,clean & fresh,"Visited this place with bunch of friends, the resorts nearby are reasonable. also they server awesome local food to die for. the place is accessible from borivili. hoping that they maintain  the place & not spoil it",0.7269,5
Gorai_Beach,Tejas A,4.0 of 5 bubbles,May 2016 • Solo,Best beach in mumbai.,The shore was too much muddy during low tide...feet were sinking upto 2-3 inches at places..god knows what was wrong with it..earlier it was not so..or may be whenever I had traveled here it was during high tides ..overall the beach is good..I would say best if compared to other beaches in mumbai.It's safe to swim here.,0.4404,4
Gorai_Beach,Olinca,1.0 of 5 bubbles,Feb 2016 • Friends,Waste of natural resource!!,"The access to the beach is by ferry or by road, the ferry being the fastest. The docks of the ferry too are very badly maintained . There is a stench at the Borivali khaki and horrible to walk through as well. Once u get on the other side , the beach is definitely not a pleasing site.. With young couples all over and not that great stalls it's a complete tu n off",-0.9093,1
Gorai_Beach,Kartrekker,3.0 of 5 bubbles,Jan 2016 • Friends,Needs lot of improvement,"After reading reviews on the internet, planned to visit the beach by bike from Mumbai.. When I finally reached the beach, I was surprised to see how different it was from whatever I heard and read. Beach is shabby, stinky at some places. We did not spend more than half an hour there and started on our way back.. ",-0.0516,3
Gorai_Beach,SunilW,3.0 of 5 bubbles,Mar 2016 • Friends,Lot of focus required,"The beach is quite shabby, the water is not good.. it stinks badly in some parts of the beach. Both the authorities and the people are to be blamed for this.",-0.6662,1
Gorai_Beach,640sameerp,1.0 of 5 bubbles,Mar 2016 • Friends,One of the dirtiest Beach,It's a mud Beach. Water is very dirty and smelly. Beach is crowded. It feels disgusting by walking on this Beach. Try to not visit this Beach. No personals for safety too. ,-0.7178,1
Gorai_Beach,rrayleigh,3.0 of 5 bubbles,Mar 2016 • Friends,Route is better than the Destination,"Beach is not a lot clean but what's attractive is the road you travel to reach there. Entire road is surrounded by greens and is great to travel early mornings. Beach itself is bit dirty at some places but the view it offers is amazing. Likes:-Scenic views-Less Crowd.-Lot of room for sports-Food offered along the pathDislikes:-Locals bugging about rooms.-Certain Dirty areas on the beach.-Water itself not clean enough to go intoHowever, it's a relatively cleaner beach compared to most of the beaches in Mumbai and offers a great getaway over the weekend. I love to drive to the beach every weekend as it's close by so 3-4 hours of fun are easily available over the weekend without affecting the weekend plan with family or friends. Do remember to visit early morning to feel the fresh air and enjoy break taking views. uploading a few photographs for you..Regards,Ray",0.9906,5
Gorai_Beach,sankmik,3.0 of 5 bubbles,Mar 2016,Dirty beach,You can visit this place in case you are planning to visit Global Vipasana center or planning to go to Essel world. Else just avoid it.,-0.296,2
Gorai_Beach,ReshmaTijore,4.0 of 5 bubbles,Nov 2015 • Family,clean beach,Gorai is very clean beach in mumbai............ it was very awesome and one of the best best place to visit for relaxation ......,0.9647,5
Gorai_Beach,kapurash,4.0 of 5 bubbles,Oct 2015 • Family,Cleaner beach,"The Gorai beach makes for a relatively cleaner beach via-a-vis the polluted beaches of in Mumbai city.The drive to the place takes one through winding small roads ,lined with trees that makes it a pleasant journey. One is reminded of Konkan and Goa roads briefly.Local fishermen and young couples can be seen here along with other visitors",0.25,4
Gorai_Beach,Pankaj Gurav,5.0 of 5 bubbles,Mar 2015 • Friends,Go Gorai,Gorai beach is one of the most beautiful and clean beach in Mumbai. While reaching this place by road you will feel like you are travelling or riding in Goa. It is nice place to visit with family to see sunset and on weekend vacation also .,0.9225,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Shalini,5.0 of 5 bubbles,Feb 2023 • Solo,Nice,Nice ambiance.....Hygienic placeTherapy and therapist both was goofTherapy suggested by Dr...she was very kind,0.7574,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Suresh,5.0 of 5 bubbles,Feb 2023 • Solo,Therapy,"Very good.. me and my wife taken Ayurveda therapy suggested  by doctor .it was very relaxing,our therapist was so good ....",0.5777,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Audrey,5.0 of 5 bubbles,Feb 2023 • Solo,Excellent,As you enter the wellness centre the whole ambience ia absolutely welcoming followed a foot wash and the massage experience that is absolutely rejuvenating and relaxing,0.861,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Mitilesh,5.0 of 5 bubbles,Feb 2023 • Solo,Excellent,Fabulous environment enchanting invegorating experience even the therapist was very good will surely visit again,0.8676,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Ajay saraf,5.0 of 5 bubbles,Jan 2023 • Solo,Nice,Must visit Nice ambianceMy therapy and therapist both was goodI am totally relaxedI will come again..,0.4215,4
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Saurabh,5.0 of 5 bubbles,Jan 2023 • Solo,Wonderful,Wonderful experience and worth the price...A  Must visit in Mumbai if you are looking to relax and take abreak from city monotony!,0.8313,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Asama dean,5.0 of 5 bubbles,Jan 2023 • Friends,Relaxing,I like this therapy.it was Swedish massage. I took for 60 min it was very relaxing and my therapist was good,0.8357,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Rahul,5.0 of 5 bubbles,Jan 2023 • Friends,Good,So good and relax doctors are so knowledgeable and supportive to me I really get good guidance from them,0.9004,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Naim,5.0 of 5 bubbles,Jan 2023 • Solo,Nice,"I took Balinese therapy for 60 min it was very relaxing,here you can see lots of therapy,must visit ..",0.0,3
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Mahesh,5.0 of 5 bubbles,Jan 2023 • Solo,Therapy,"Highly recommended,must go for therapy,therapist is very technical,she knows all the technique and therapy",0.0,3
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Satya,5.0 of 5 bubbles,Jan 2023 • Solo,Amazing,"Highly recommended,excellent service ,good ambiance,doctors are so knowledgeable,must visit,best spa ….",0.4877,4
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Angad,5.0 of 5 bubbles,Jan 2023 • Solo,Swedish massage,"Great experience - peaceful! Systematic, well trained, quiet, they know what they’re doing! Right in south Mumbai",0.8745,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Hannah Jones,5.0 of 5 bubbles,Jan 2023 • Couples,Spa massage,I had a great massage at muktaa spa! So glad I went! Would highly recommend the sports massage and the body scrub/wrap.,0.895,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Akash D,5.0 of 5 bubbles,Jan 2023 • Solo,Excellent ,"Great service, take the deep tissue. Highly recommend. Calm, serene ambience. Always a pleasure to be here. Therapists are well trained.",0.9554,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Mina,5.0 of 5 bubbles,Jan 2023 • Solo,Great massage and staff,Great staff and facilities the massage was very relaxing and steam shower after was pleasant. I look forward to coming again,0.8977,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,shi,5.0 of 5 bubbles,Jan 2023 • Solo,Great massage and facilities,It was a good experience and the families were great. The Swedish massage is highly recommended I felt very relaxed,0.9116,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Prakash,5.0 of 5 bubbles,Jan 2023 • Solo,Awesome,Excellent therapy would like to come nc work done by therapist I will suggest my frnd  to come here nice therapy,0.8402,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Ishishan,5.0 of 5 bubbles,Jan 2023 • Solo,Excellent,"Very excellent ,comfortable and relaxed ,and team the doctor very kind ,highly recommended ,must visit",0.9503,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Chandra prakash,5.0 of 5 bubbles,Jan 2023 • Solo,Nice,"Highly recommended,must visit here ,dr was very good,she suggested the best therapy according to my health...",0.6369,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Suhas raj mane,5.0 of 5 bubbles,Jan 2023 • Solo,Excellent,"Excellent therapy,my therapy and therapist  was good,therapy suggested by doctor, it was very relaxing..",0.5719,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Rameshwar patil,5.0 of 5 bubbles,Jan 2023 • Friends,Therapy,"It was very relaxing , our therapist was good ,she knows proper therapy,and all points,must go for it..",0.7501,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Balasaheb kadam,5.0 of 5 bubbles,Jan 2023 • Friends,Therapy,"It was very good i m totally relaxed, staffbwas very good and well trained and qualified, highly recommended",0.9274,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,travellover131,1.0 of 5 bubbles,Jan 2023 • Couples,CONSTRUCTION NOISE!! PLEASE BEWARE!,We got to the place at 10:30 for a 1 hour foot massage after reservation. When I got there there were not prepared and It took them 30 minutes to setup which was a very long wait for us.  Then 15 minutes into the massage there were continuous loud unbearable sounds of drilling and construction in the building.  When I asked the therapist about it I was told that this noise happens everyday.  This place should warn their customers about this while booking and recommend timing when there is no noise.  It absolutely ruined the whole experience and I just wanted to get out of there.  Also the place is not well maintained.  Paint feeling off the walls and dingy. I will never visit this place again.  I also think some of the other reviews on this page are fake.,-0.8212,1
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,shantilal,5.0 of 5 bubbles,Jan 2023 • Solo,therapy,"it was very relaxing  , must go for it ,my therapist was so good,best apa in Mumbai.........totally relaxed",0.7713,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Shilps,1.0 of 5 bubbles,Dec 2022 • Solo,BAD,"How can one write a Review, as I visited the spa yesterday, and what was informed to me by the Receptionist is extremely shocking - As per their company rules one need to pay for the services in ADVANCE.I have visited multiple high-end spas and have never come across any spa's asking for money in ADVANCE - Seems like the Company is not sure about their own services",-0.432,2
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Fatima,5.0 of 5 bubbles,Dec 2022 • Solo,Therapy,The therapist was fantastic and she knew all the points of nerve and body got relxd aftr therapy. ..,0.5574,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Ajit Raikar,5.0 of 5 bubbles,Dec 2022 • Solo,Therapy,Great experience. Good therapist . Will visit again. I took head neck back and shoulder therapy it was relaxing,0.8807,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Mihir00,5.0 of 5 bubbles,Dec 2022 • Friends,Sfurti,Very professional therapists.Very good massage.Good ambiance and quiet and clean place. An experience wor th repeating.,0.7063,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Neha,5.0 of 5 bubbles,Dec 2022 • Couples,Very relaxing,Had a relaxing session.. always nice to visit here to feel relaxed & rejuvenated … this place surely knows how to get you back here again and again 💕,0.9022,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,ALI,5.0 of 5 bubbles,Dec 2022 • Couples,Amazing,Amazing massage and prices and really helpful staff.This is a must visit for me. I love this place and i visit it regularly,0.902,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Kunal M,4.0 of 5 bubbles,Dec 2022 • Couples,Good,The massage was really good.and the service also hood ambiance must go for it best spa in mumbai ....,0.6369,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Sangeeta Kalant... J,5.0 of 5 bubbles,Dec 2022 • Friends,Awesome experience,Thank you so much shelly for an amazing and awesome experience it was a very nice process and experience overall,0.9259,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Aditi D,5.0 of 5 bubbles,Dec 2022 • Couples,Therapy,I took sweddish therapy it was very relaxing and my therapist was so good must visit good ambience..,0.8995,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Abhaya,5.0 of 5 bubbles,Dec 2022 • Solo,Therapy,"Highly recommend, I took deep tissue therapy it  was very relaxing  must go for it  best spa in mumbai..",0.8882,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Lucia N,5.0 of 5 bubbles,Dec 2022 • Friends,Top notch,"Amazing experience, clean and beautiful facilities including a steam shower. I feel relaxed and refreshed.",0.9274,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Stephanie G,5.0 of 5 bubbles,Dec 2022 • Friends,Excellent massage,"5 star experience - the therapist was fantastic, listened to how much pressure I requested, and post treatment was wonderful. We could enter our personal steam room and shower immediately after, something I hadn’t had the chance to experience at other spas previously.",0.7964,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Megha S,5.0 of 5 bubbles,Dec 2022 • Solo,Therapy,Highly recommended best go for it  I took Nirjala Paddhati and scurried it was very relaxing and my therapist was so good.,0.9301,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Jessi,5.0 of 5 bubbles,Nov 2022 • Solo,Therapy,"Highly recommended,i took purna trupti it was very relaxing and i felt totally relaxed and my pain is also gone",0.5699,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Harsha S,5.0 of 5 bubbles,Nov 2022 • Solo,Treatment,"I took ayur potali it was very relaxing must go for it here you can see more ayurvedic therapy,very relaxing",0.7897,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Geeta R,5.0 of 5 bubbles,Nov 2022 • Solo,Spa review,Amazing bouquet of herbal treatment massages. Enjoyed. Staff recommend well and are well trained. I totally recommend,0.936,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Niraj A,5.0 of 5 bubbles,Nov 2022 • Couples,"Very clean, professional, great ayurvedic experience",It's located in a building very close to Marine Drive and the Air India building. Very clean and ornate. Anisha was my therapist. Got a full body massage and an oil therapy with head massage. Was very professional and amazing. Would come back again. ,0.7939,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Pearl Mathew,5.0 of 5 bubbles,Nov 2022 • Couples,Amazing Massage,Jenny was absolutely amazing! I got the sfurthi massage and lepam and she really was very detailed and thorough the entire time. Would highly recommend her.,0.8008,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Vikram,5.0 of 5 bubbles,Nov 2022 • Solo,Expectional good,Highly recommended  I took head neck back and shoulder it was very relaxing  must go for it best spa in mumbai,0.8685,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Ibrahim,5.0 of 5 bubbles,Nov 2022 • Solo,Therapy,"Highly recommended,I took deep tissue,it was very relaxing must go for it my therapist was so good..",0.5413,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Muktaa The Wellness Clinic,5.0 of 5 bubbles,Nov 2022 • Solo,Very nice place to visit,"Thank you for your ratings. Your positive review encourages us to maintain our brand level. Will be happy to serve you again. Regards, MUKTAA The Wellness Clinic & Luxury Spa",0.9393,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Rushabh,5.0 of 5 bubbles,Nov 2022 • Solo,Best spa,"Thank you for your ratings. Your positive review encourages us to maintain our brand level. Will be happy to serve you again. Regards, MUKTAA The Wellness Clinic & Luxury Spa",0.9393,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Muktaa The Wellness Clinic,5.0 of 5 bubbles,Nov 2022 • Solo,Wonderful,It was very good and relaxing therapy i ever had had very good place to visit....had good time nice place,0.9417,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Umesh pawar,5.0 of 5 bubbles,Nov 2022 • Solo,Wonderfull,"Thank you for your ratings. Your positive review encourages us to maintain our brand level. Will be happy to serve you again. Regards, MUKTAA The Wellness Clinic & Luxury Spa",0.9393,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Muktaa The Wellness Clinic,5.0 of 5 bubbles,Nov 2022 • Solo,Nice therapy,"Thank you for your ratings. Your positive review encourages us to maintain our brand level. Will be happy to serve you again. Regards, MUKTAA The Wellness Clinic & Luxury Spa",0.9393,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Rajendra,5.0 of 5 bubbles,Nov 2022 • Solo,Best massage,Very good and neet place to visit even after therapy they serve herbal tea which is amazing . Best spa,0.9041,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Muktaa The Wellness Clinic,,,,"Thank you for your ratings. Your positive review encourages us to maintain our brand level. Will be happy to serve you again. Regards, MUKTAA The Wellness Clinic & Luxury Spa",0.9393,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Departure801403,,,,"Thank you for your ratings. Your positive review encourages us to maintain our brand level. Will be happy to serve you again. Regards, MUKTAA The Wellness Clinic & Luxury Spa",0.9393,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Muktaa The Wellness Clinic,,,,I came to out of Mumbai for work perpose was so tired though of taking spa and it’s wonderful massage I ever had….,-0.0107,3
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Saoud A,,,,"Thank you for your ratings. Your positive review encourages us to maintain our brand level. Will be happy to serve you again. Regards, MUKTAA The Wellness Clinic & Luxury Spa",0.9393,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Muktaa The Wellness Clinic,,,,"Thank you for your ratings. Your positive review encourages us to maintain our brand level. Will be happy to serve you again. Regards, MUKTAA The Wellness Clinic & Luxury Spa",0.9393,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Brother's K,,,,I would say it’s heaven on earth taken ayurpotli therapy of 90min and it’s amaing totally rexalxing Will surely visit again!!!! Thank you,0.8788,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Muktaa The Wellness Clinic,,,,"Thank you for your ratings. Your positive review encourages us to maintain our brand level. Will be happy to serve you again. Regards, MUKTAA The Wellness Clinic & Luxury Spa
",0.9393,5
,,,,,"Thank you for your ratings. Your positive review encourages us to maintain our brand level. Will be happy to serve you again. Regards, MUKTAA The Wellness Clinic & Luxury Spa
",0.9393,5
,,,,,Very nice and good therapist they have very clean and nice plac e........ Nice..... Happy... Highly recommended,0.9251,5
,,,,,"Thank you for your ratings. Your positive review encourages us to maintain our brand level. Will be happy to serve you again. Regards, MUKTAA The Wellness Clinic & Luxury Spa",0.9393,5
,,,,,"Thank you for your ratings. Your positive review encourages us to maintain our brand level. Will be happy to serve you again. Regards, MUKTAA The Wellness Clinic & Luxury Spa",0.9393,5
,,,,,I have came for the first time to try the therapy and i loved the massage and place tooo they ....very clean and hygine place after the therapy they provide herbal tea which is soo soo good,0.8591,5
,,,,,"Thank you for your ratings. Your positive review encourages us to maintain our brand level. Will be happy to serve you again. Regards, MUKTAA The Wellness Clinic & Luxury Spa",0.9393,5
,,,,,"Thank you for your ratings. Your positive review encourages us to maintain our brand level. Will be happy to serve you again. Regards, MUKTAA The Wellness Clinic & Luxury Spa",0.9393,5
Muktaa_The_Wellness_Clinic_Luxury_Spa_Marine_Drive,Abo K,5.0 of 5 bubbles,Nov 2022 • Solo,Amaizing,Nice serviceGood massage.  Very hppd ’mmmmmm had amaozong timr !!!!!!’ Came for first time lovee the place,0.6083,5
