Unnamed: 0,City,Attraction,Summarised Review,Compound Sentiment,Normalised Sentiment,Mean Rating
75,Leh_Leh_District_Ladakh,Himalayan_Pashmina_Shawls,compared prices in other recommended shops later and we were able to strike a good deal since we bought around 8 shawls together.,0.4939,4,4.38
76,Leh_Leh_District_Ladakh,Nomadic_Woolen_Mills,if you don’t want to take a risk in the market for a piece of really good quality pashmina then this is the place to go for!fixed price = no risk!,-0.3593,2,4.75
77,Leh_Leh_District_Ladakh,Kamzang_Journeys,"ladakh is fabulous and well worth the visit . treks are well organised, carefully planned, and the attention to comfort in camp is second to none .",0.8885,5,5.0
78,Leh_Leh_District_Ladakh,Ju_Leh_Adventure,our second trek had to be cancelled due to snow on the pass . a refund was available immediately but we built in another trek instead .,-0.128,3,4.93
79,Leh_Leh_District_Ladakh,Evergreen_Arts_Emporium,shop-owners' union has negotiated a low price for scarves . in one week ring lost 2 more stones so we went to some goldsmith in Delhi .,-0.5267,1,3.75
80,Leh_Leh_District_Ladakh,Greater_Ladakh_Tour_Travel,after 4 days when they came back they start complaining actually they don't want to pay the amount and they said all these places have no internet connection . after arguing they paid only 69000 and also they didn't pay the cab driver Mr Dorjay if anyone,-0.6838,1,4.89
81,Leh_Leh_District_Ladakh,Ladakh_Bike_Rental,"ladakh bike rental is more than a rental service they are amazing people guide with you with everything around what to do and donts . we passed passes over 5000m, sometimes a little snow and only 1 day of rain .",0.5859,5,4.67
82,Leh_Leh_District_Ladakh,Zanskar_Kanishka_Expeditions,"Chozang and his team (Khenrab, Dorjay, Thukjey and Tsering) put all the energy into this trip . the list of activities that you can do in Ladakh is countless .",0.2732,4,4.91
83,Leh_Leh_District_Ladakh,De_Pashmina_Gallery,best pashmina and carpet shop in Leh Ladakh located opposite hotel dragon old road . you can see some of the best handmade stuff from ladakh and Kashmir .,0.8555,5,5.0
84,Leh_Leh_District_Ladakh,Looms_of_Ladakh,"if you want more refined items, go up the street to Nomadic Woollen Mills . it really depends on what you are looking for .",0.0772,3,5.0
85,Leh_Leh_District_Ladakh,Milestone_Books_Bookworm,the owner of a small but relevant bookstore gives us a glimpse of how his product speaks for itself . the bookshop has a good selection of used books and also maps and books on Ladakh .,0.5927,5,4.0
86,Leh_Leh_District_Ladakh,Cottage_Emporium,have bought several carpets from this shop over the years . also great for shawls and the shop sells many different types .,0.6249,5,4.5
87,Leh_Leh_District_Ladakh,Wet_N_Wild_Explorations,the shorter trip will leave you wishing you had done the 28km rafting or ducky trip (even beginners),0.1779,4,4.9
88,Leh_Leh_District_Ladakh,Landscape_Explorer,sonam and his driver were super nice and friendly to us . we had the best time exploring this beautiful state with them .,0.9624,5,4.96
89,Leh_Leh_District_Ladakh,Yama_Adventures,Yama Adventures organized almost two week trekking tour for me . the guide was knowledgeable and helpful at every turn .,0.6369,5,4.87
90,Leh_Leh_District_Ladakh,Voygr_Expeditions,behzad and his team were the perfect people to enjoy the trip . they advised us well on how to handle the altitude and kept a vigilant eye on us to ensure we were always safe and well .,0.946,5,5.0
91,Leh_Leh_District_Ladakh,Higher_Himalaya,"Chamba from Higher Himalaya was really responsive and helpful in arranging a flexible driver for my trip . the driver Dorjey was really friendly and flexible, happy to make multiple stops for photos, and woke up early every day to take me to location for sunrise .",0.9354,5,5.0
92,Leh_Leh_District_Ladakh,Dreamland_Trek_Tour,"the 4 camp staff and my 2 wildlife guides (Gyalson and Stanzin) went out of their way to make this a trip of a life time . the food was very good, variated and in big amount of it .",0.4927,4,4.86
0,Lucknow_Lucknow_District_Uttar_Pradesh,Bara_Imambara,one of the best structures in Lucknow if you love monuments must see . the labyrinth 'Bhool Bhulaiya' is a must see with a guide .,0.8555,5,4.5
1,Lucknow_Lucknow_District_Uttar_Pradesh,Janeshwar_Mishra_Park,this park is Asia's largest park.you have to give whole day for complete tour of the park . best time morning and evening for walk purpose otherwise you can enjoy with family boating not working may be some issue .,0.8126,5,4.46
2,Lucknow_Lucknow_District_Uttar_Pradesh,Hazratganj,hazratganj is a place where you can meet entire community people and normally people come to enjoy their weekends or for shopping . make this your first shopping stop if pressed for time .,0.25,4,4.47
3,Lucknow_Lucknow_District_Uttar_Pradesh,The_Residency,"the battles must have been ferocious but, prior to the siege, it was a grand existence . do visit the museum which has a scale model of the site and some historic exhibits .",0.4588,4,4.55
4,Lucknow_Lucknow_District_Uttar_Pradesh,La_Martiniere_College,"the college is spread across big area and one would be happy to see the art work in the college . it is still functioning and boasts stables , a mews and an interesting concept of burying the founders .",0.7506,5,4.61
5,Lucknow_Lucknow_District_Uttar_Pradesh,Rumi_Darwaza,Rumi Gate is one of the old Lucknow entrances and is still in great shape . Located on through fare near Imambaras this is a great photo opportunity place .,0.9001,5,4.29
6,Lucknow_Lucknow_District_Uttar_Pradesh,Chandrika_Devi_Temple,maa of lucknow is one of the famous temple in the city . usually it’s very crowded and takes 2-3 hours for darshan .,0.0,3,4.44
7,Lucknow_Lucknow_District_Uttar_Pradesh,Chowk,"this is a good place for shopping as well as food lovers . experience the restaurants, crowds and rickshaws .",0.8126,5,4.31
8,Lucknow_Lucknow_District_Uttar_Pradesh,Nawab_Wajid_Ali_Shah_Zoological_Garden,the zoo is the only one in Lucknow and in fact nearby cities . the overall experience isn't that great as the place is unhygienic and not Maintened well .,-0.6259,1,4.34
9,Lucknow_Lucknow_District_Uttar_Pradesh,Ambedkar_Memorial_Park,"i love this place so much, especially for senior citizens . it is not a park and to go around the whole area during a warm day is tiresome .",0.7269,5,4.07
10,Lucknow_Lucknow_District_Uttar_Pradesh,Mankameshwar_Mandir,mankameshwar temple is one of four ancient temples dedicated to Lord Shiva located on the four corners of Agra City . offering milk here on the Shivalinga particularly on every Monday brings peace and prosperity .,0.7579,5,4.45
11,Lucknow_Lucknow_District_Uttar_Pradesh,Chhota_Imambara,the dazzling Chota imambara sits like a jewel amidst well maintained manicured gardens . for a token fee guides are available at the gates and make the tour inside rather interesting .,0.8316,5,4.3
12,Lucknow_Lucknow_District_Uttar_Pradesh,Ada_Chikan,Ada WhatsApp customer support team made my shopping experience really good . material and work quality is best.. liked the products too much .,0.8268,5,4.82
13,Lucknow_Lucknow_District_Uttar_Pradesh,Constantia_House,"the summer palace of general Martin ,later converted into a school . it is really tastefully done,the architecture is fabulous ,well maintained ,huge lawns and a piece of history abides here .",0.7783,5,4.56
14,Lucknow_Lucknow_District_Uttar_Pradesh,Gomti_Riverfront_Park,the river gomti is one of the most beautiful areas in the city . it is a peaceful place for a brisk morning / evening walk or to just hang out with friends .,0.902,5,4.38
15,Lucknow_Lucknow_District_Uttar_Pradesh,Aminabad,"aminabad is one of the most oldest markets of Lucknow . there are many shops and restaurants, there can everything buy what u want.",0.0772,3,4.1
16,Lucknow_Lucknow_District_Uttar_Pradesh,Chakra_Tirth_Temple,Chakra tirth is located about 90 kms from Lucknow off Sitapur Lucknow highway . the circular tank has two concentric circles the central circle is forbidden for bathing .,-0.4215,2,4.14
17,Lucknow_Lucknow_District_Uttar_Pradesh,Moti_Mahal,the food was deliciousad as always great Indian dishes . Often travel to Lucknow for work.,0.6249,5,4.28
18,Lucknow_Lucknow_District_Uttar_Pradesh,St_Joseph_s_Cathedral,St.Joseph's cathedral is a great church with excellent architecture . it's calmness makes it a perfect place to go and offer prayers and feel peace at heart .,0.9565,5,4.35
19,Lucknow_Lucknow_District_Uttar_Pradesh,Fun_Republic_Mall,i visited many malls and shopping complex but fun is very good it is not so big than pheonix mall in lucknow but one think i so that small children can not fall down .,0.867,5,4.2
20,Lucknow_Lucknow_District_Uttar_Pradesh,Vidhan_Sabha_Bhawan_Council_House,the Vidhan Sabha Bhawan is located in the heart of Lucknow . the state is one of the few in the country which has a bicameral legislature also called Vidhan Bhavan .,0.0,3,4.27
21,Lucknow_Lucknow_District_Uttar_Pradesh,Husainabad_Clock_Tower,nawabs clock tower is said to have been constructed in 1881 . it is located next to historical places like imambara and the pond .,0.3612,4,3.94
22,Lucknow_Lucknow_District_Uttar_Pradesh,Shah_Najaf_Imambara,bara imambara and roomi darwaza are ancient monuments lying in the heritage area of Lucknow . the roads outside are also made of a different interlocking brick lending it an added old world charm .,-0.1779,3,4.26
23,Lucknow_Lucknow_District_Uttar_Pradesh,Lucknow_University,itz really good university... huge complex... nice lawns... offers good backdrop for photos... no idea about educational facilities . undoubtedly it is one of the best university in india .,0.9294,5,4.26
24,Lucknow_Lucknow_District_Uttar_Pradesh,Phoenix_United_Mall,the mall has a great under ground parking mall has five level phoenix is the best place to chill out some time with go to see movie in PVR which is on five floor .,0.8519,5,4.59
25,Lucknow_Lucknow_District_Uttar_Pradesh,Ramakrishna_Math,"ramakrishna math is in under of math's trust they keep and maintain all of its assets . if one has an attitude of a serious search for God, this place is a must visit .",0.7003,5,4.39
26,Lucknow_Lucknow_District_Uttar_Pradesh,Dr_Ram_Manohar_Lohia_Park,"the park is located in the heart of the city by the side of the gomti river . it is well connected and an excellent place for a peaceful walk,jog,meditation .",0.8402,5,4.26
27,Lucknow_Lucknow_District_Uttar_Pradesh,Dilkusha_Kothi_Palace,"ruins of nawab's monument have been preserved by the archaeological survey of india . the park around this monument is a favourite place for visitors, mostly during winter for the glorious sunshine .",0.6705,5,4.11
28,Lucknow_Lucknow_District_Uttar_Pradesh,K_D_Singh_Babu_Stadium,"the stadium is named after hockey player sh.k.d.singh . it is a good place for hockey,cricket,swimming,t.t,kickboxing and for training in physical fitness .",0.6124,5,3.92
29,Lucknow_Lucknow_District_Uttar_Pradesh,Begum_Hazrat_Mahal_Park,"park is huge with trees, a place to sit down, walking track, huge children's play area with swings and many things for kids . it's a good place to spend some time with your children .",0.836,5,3.9
30,Lucknow_Lucknow_District_Uttar_Pradesh,Amrapali_Water_Park,"amrapaali water park is a nice place to enjoy of summer, i went here with my friends . i remember it as a fun water park to beat the heat with enough of rides and waves . amrapali is quite go i was not indoor but",0.7351,5,3.87
31,Lucknow_Lucknow_District_Uttar_Pradesh,Gautam_Buddha_Park,"it's the most old and popular park in lucknow with all its attraction like the roller-coaster , swinging boat and the big water slide . it has been well kept and is much better now with children's play area, walking track and seats .",0.9321,5,3.86
32,Lucknow_Lucknow_District_Uttar_Pradesh,Kaiserbagh_Palace,the palace has become very old because of this it is broken from many places . most of the complex is run down but there are still a few gems that you can see .,-0.2617,2,3.8
33,Lucknow_Lucknow_District_Uttar_Pradesh,Indira_Gandhi_Planetarium,the space show is very enlightening and good . there was no canteen or vehicle stand when i visited . the best part of whole was the laydown 360° space tour.,0.8676,5,4.04
34,Lucknow_Lucknow_District_Uttar_Pradesh,Botanical_Gardens,"this is a research institute, not a public garden so they are not open during the hours when scientists are working in the gardens and premises . the gardens are only a 10 minute easy walk down a straight road from the end of Shahnajaf Road .",0.5859,5,4.4
35,Lucknow_Lucknow_District_Uttar_Pradesh,Kukrail_Forest_Reserve,the crocodile park is a big forest reserve in Lucknow city . the area where alligator breeding is done is not developed properly . some of the holding ponds were empty .,-0.2023,3,3.72
36,Lucknow_Lucknow_District_Uttar_Pradesh,1857_Memorial_Museum,located inside the residency complex it is a good quick see through as it has some maps and pictures of the area . photography is allowed but you have to deposit your baggage so be prepared .,0.5744,5,4.11
37,Lucknow_Lucknow_District_Uttar_Pradesh,Anandi_Water_Park,"i visited this place many times,and also going tomorrow 28th june 2019 with my family .",0.0,3,3.77
38,Lucknow_Lucknow_District_Uttar_Pradesh,Sri_Sri_Radha_Raman_Bihari_Ji_Mandir,temple is still under construction but the lay out plan and location is superb . iskcon temple located in Sushant golf city was visited on mother's day .,0.7684,5,4.25
39,Lucknow_Lucknow_District_Uttar_Pradesh,Satkhanda,originally planned to be a 7 storeyed watch-tower but due to the untimely death of the nawab the project is closed . the structure incorporates subtleties of Greek design whilst the arches depict Mughal & French craftsmanship .,-0.7469,1,3.89
40,Lucknow_Lucknow_District_Uttar_Pradesh,Juma_Masjid,this is one of the oldest buildings in lucknow people come here for pray and there is a big space of 100s of people . you are not allowed inside the building but it looks great.,0.8074,5,3.96
41,Lucknow_Lucknow_District_Uttar_Pradesh,The_Creators_Cricket_Club_Ground,"best cricket academy in Lucknow, this academy provide lot of facilities of cricket for the players . lot of practice matches, tournaments, multiple cement wickets, astro turfs, synthetic wickets and player performance analysts system make this place best for learning cricket skills .",0.8555,5,5.0
42,Lucknow_Lucknow_District_Uttar_Pradesh,Lucknow,if you want to purchase Chikon items there is a local factory of government which provides best quality Chikon in low rates 2 days are enough to visit all places .,0.5267,5,4.43
43,Lucknow_Lucknow_District_Uttar_Pradesh,East_End_Mall,the oldest mall in Lucknow and also the most well managed . many international brands and other reputed iconic showrooms are located here .,0.3384,4,4.4
44,Lucknow_Lucknow_District_Uttar_Pradesh,Christ_Church,"Originally known as the church of England, this was the first church in Lucknow made in the memory of British soldiers .",0.0,3,4.5
45,Lucknow_Lucknow_District_Uttar_Pradesh,Dream_World_Amusement_Park,the water park included within the park also has great staff and is a whole lot of fun . there are a few rides still closed however the staff and cleanliness of the park more than makes up for it .,0.8126,5,3.9
46,Lucknow_Lucknow_District_Uttar_Pradesh,Hussainabad_Picture_Gallery,the picture gallery is a misnomer as it is just a large hall with pictures & paintings on all the four walls . the paintings and the pictures have no detailing .,-0.296,2,3.77
47,Lucknow_Lucknow_District_Uttar_Pradesh,Colvin_Taluqdars_College,"colvin talukedars' college in Lucknow is one of the oldest and very reputed public schools in india . a very old colonial building gives you the feel of the British Era, a school once was the prime of Lucknow .",0.0,3,3.83
48,Lucknow_Lucknow_District_Uttar_Pradesh,Chattar_Manzil,i live here in lucknow.. i visited the place during evening time as the whole day was hot.i enjoyed the place.,0.5106,5,3.75
49,Lucknow_Lucknow_District_Uttar_Pradesh,One_Awadh_Center,the mall is good with almost all the major brands for shopping . it also has some kids activities at the ground floor .,0.4404,4,3.79
50,Lucknow_Lucknow_District_Uttar_Pradesh,Dream_World_Water_Park,dream world water is the first indoor word park in lucknow . the place is good for youngster the slids are very excitful so make plan .,0.5994,5,3.7
51,Lucknow_Lucknow_District_Uttar_Pradesh,Victoria_Memorial,lucknow's memorial was later known as Begum Hazrat Mehal park . it is one of the best places to visit with your friends or family .,0.8074,5,4.0
52,Lucknow_Lucknow_District_Uttar_Pradesh,Aurangzeb_s_Mosque,the mosque was built on the orders of Aurangzeb who wanted to build a place to offer prayers for the public . this mosque has got great historical importance as it belonged to Auranagazeb time .,0.765,5,4.29
53,Lucknow_Lucknow_District_Uttar_Pradesh,Budheshwar_Mahadev_Temple,according to the legend Lord Ram paid obeisance to Lord Shiva at this very place seeking mental peace on a day that happened to be Wednesday . the temple is located on Mohan road is about 500 Mtr from the Budheshwer crossing .,0.5423,5,4.25
54,Lucknow_Lucknow_District_Uttar_Pradesh,Ganga_Aquarium,"i have been to this place many a times, and thoroughly enjoyed the fishes kept in aquariums.",0.5563,5,3.89
55,Lucknow_Lucknow_District_Uttar_Pradesh,Shaheed_Smarak,the memorial is located on the banks of the riverGomti . the place is dedicated to brave indian solders who gave away their life for the country .,0.7506,5,3.68
56,Lucknow_Lucknow_District_Uttar_Pradesh,Opulence_Perfumery,"i spent 1hr 30min in that store and that politeness of staff and that friendly nature helped me a lot while deciding the perfect parfum for meh . trust me you won’t get disappointed, highly recommended store and the best store for fragrance .",0.92,5,5.0
57,Lucknow_Lucknow_District_Uttar_Pradesh,Musa_Bagh,"the garden complex was completed between 1803-1804 CE; far away from the main city, to serve as a country retreat . around it are lush green fertile farms which would soon turn into concrete jungle or barren land .",0.2023,4,4.67
58,Lucknow_Lucknow_District_Uttar_Pradesh,Nawabganj_Wildlife_Sanctuary,nawabganj birds sanctuary is a jungle area with a very large water pond . during winter months you can see birds migrating from Siberia . government has huge plans and budget to facelift the place .,0.3182,4,3.41
59,Lucknow_Lucknow_District_Uttar_Pradesh,Crocodile_Nursery,crocodile nursery is a nice place to visit and get to see wildlife up close in Lucknow . the park is huge for playing and relaxing.,0.8442,5,3.61
60,Lucknow_Lucknow_District_Uttar_Pradesh,State_Museum,state museum is a good place for history lovers . it showcases a wide verity of knowledgeable pieces of history for the visitors . but the newly created Egyptian gallery around the mummy of 13 year old girl is unique to this museum .,0.6858,5,3.5
61,Lucknow_Lucknow_District_Uttar_Pradesh,Regional_Science_City,science City Lucknow displays some of the science experiments that students read in their books . many of the installation are in bad state or not working . but they could have used the theatre for something better .,0.3818,4,3.83
62,Lucknow_Lucknow_District_Uttar_Pradesh,Main_Ghat,this is one time watch place if you are in lucknow for some other work . it is very good architecture work and any one can like this place . this is very average place and it should not be in the top priority list .,0.7574,5,3.5
63,Lucknow_Lucknow_District_Uttar_Pradesh,Butler_Palace,the palace itself is not so much magnificent but it is well maintained from inside as well as outside . there is a small water body near the place but mainly residential area this place has historical significance .,0.6979,5,3.29
64,Lucknow_Lucknow_District_Uttar_Pradesh,Vishal_Shopping_Mall,a good mall if you want to have shopping and some good food . the mall is in city area and has a lot of shops and brands inside .,0.7269,5,3.86
65,Lucknow_Lucknow_District_Uttar_Pradesh,Habibullah_Estate,the place is an amazing shopping option in the city . you can find some decent stores here .,0.5859,5,3.83
66,Lucknow_Lucknow_District_Uttar_Pradesh,Bibiyapur_Kothi,bibiyapur kothi is not well maintained the condition of the building is not so good the government has to look part has been damaged but the renovating work is in progress .,0.0846,3,3.73
67,Lucknow_Lucknow_District_Uttar_Pradesh,Phoenix_Palassio,the Big Grill and Manbhavan are best dine in option inside the Mall . food court is excellent with all branded companies to serve food .,0.836,5,3.25
68,Lucknow_Lucknow_District_Uttar_Pradesh,Dhyan_Chand_Astroturf_Stadium,"the first astroturf pitch for hockey in Lucknow was laid here . it serves as the home ground for Hockey India League franchise, Uttar Pradesh Wizards .",0.0,3,4.0
69,Lucknow_Lucknow_District_Uttar_Pradesh,Chandrashekhar_Azad_Park,Previously this park was known as Alfred park during the British rule of India . famous among localites around it Chandrasekhar Azad was killed by the British police here .,-0.6705,1,4.5
70,Lucknow_Lucknow_District_Uttar_Pradesh,Shivala_Ghat,shivala ghat is located near the Ganga river and is considered to be a spiritual place . the food and stalls at the place are simply amazing .,0.5859,5,3.75
71,Lucknow_Lucknow_District_Uttar_Pradesh,Bal_Sangrahalaya,"bal sangrahalaya used to be a fun and informative place for the kids to hangout and learn . now it is taken over by an adjecent school, Bal Vidya Mandir as part of the school's expansion .",0.5106,5,3.5
72,Lucknow_Lucknow_District_Uttar_Pradesh,Sikandar_Bagh,the garden is a beautiful and well maintained one . it's located at a major intersection so pretty noisy .,0.8457,5,3.21
73,Lucknow_Lucknow_District_Uttar_Pradesh,Emerald_Mall,this mall is located in the ashiana area of lucknow . it has been open recently so not all shops and food courts are open .,0.0,3,4.0
74,Lucknow_Lucknow_District_Uttar_Pradesh,Kalandi_Park,the best place to visit and feel tha nature . this place give you a peace.,0.8271,5,5.0
75,Lucknow_Lucknow_District_Uttar_Pradesh,Lalit_Kala_Akademi,Come with open learning mind. Amazing and mind blowing are the words for this beautiful and lovely place.,0.922,5,4.0
76,Lucknow_Lucknow_District_Uttar_Pradesh,Kothi_Roshan_ud_Daula,kothi roshan-ud daula is a historic building in uttar Pradesh . the building houses the office of archaeology department .,0.0,3,4.0
77,Lucknow_Lucknow_District_Uttar_Pradesh,Mystery_Rooms,d place is companys choice for a unique way of enjoying and spending time . i played 2 games back to back so I enjoyed the game but yes it was overpriced .,0.843,5,4.31
78,Lucknow_Lucknow_District_Uttar_Pradesh,Kakori_Shaheed_Smarak,the place is a great picnic spot and a good day activity with family on a fair weather . the memorial stands one kilometer from Kakori railway station .,0.8519,5,4.0
79,Lucknow_Lucknow_District_Uttar_Pradesh,Anandi_Magic_World,the day we went some school trip was also there probably promotion for future . many of the slides didn't have water supple so could not be used .,0.0,3,4.0
80,Lucknow_Lucknow_District_Uttar_Pradesh,Kothi_Darshan_Vilas,only a few remains of this building might have left but I am unable to find it . not so much to explore about this vilas but you can definitely give a visit if you are nearby .,0.5499,5,3.0
81,Lucknow_Lucknow_District_Uttar_Pradesh,Taal_Katore_ki_Karbala,it's an old place still having its charm specially among Muslim group . the area has become really crowded and the roads are really narrow .,0.4019,4,3.0
82,Lucknow_Lucknow_District_Uttar_Pradesh,Farangi_Mahal_Islamic_Centre_of_India,the Farangi Mahal is not a touristic place but it is religious place . only people who follow Islam should visit here . being a religious place its not attractive for the tourists .,-0.4782,2,2.5
83,Lucknow_Lucknow_District_Uttar_Pradesh,Ekana_Cricket_Stadium,people were fightings for seats all around and there were no people from management to resolve these issues . when we told them reluctantly they leave .,-0.4767,2,2.0
84,Lucknow_Lucknow_District_Uttar_Pradesh,Sugandhco,"unthinkable fragrances, amazing variety of attars & perfumes for all types of moods . visit to sugandhco was worth all the pains to negotiate hustle bustle of ameenabad .",0.4404,4,5.0
85,Lucknow_Lucknow_District_Uttar_Pradesh,Singapore_Mall,"Located in Gomtinagar area , this mall is good for shopping ,has a good food cafe and the best part is PVR Cinemas with great sound system .",0.9337,5,2.6
0,Mumbai_Maharashtra,Gateway_of_India,built in the early years of 20th century to welcome the British ruling monarch coming to India via sea route . the boat ride takes around an hour and offers a beautiful view of the Mumbai Harbour and the city skyline .,0.7845,5,4.42
1,Mumbai_Maharashtra,Marine_Drive,i visited this place 4 times in my visit to Mumbai for 7days . i think this place is good in night when you plan to go there then go evening because in evening atmosphere is to good slow air good scene .,0.8271,5,4.59
2,Mumbai_Maharashtra,Bandra_Worli_Sea_Link,Bandra-Worli Sea Link has greatly reduced travel time between the western suburbs and the city center . beautiful lighting can be seen in the night which attracts many commuters .,0.765,5,4.71
3,Mumbai_Maharashtra,Shree_Siddhivinayak,"the temple of lord vinayaka is one of the most spiritual place in Mumbai . if you have money power and tip the temple security staff,you can jump the line . the temple has lost its divinity and has become hype .",0.5859,5,4.52
4,Mumbai_Maharashtra,Chhatrapati_Shivaji_Terminus,"built in the Gothic style, it is hard to believe from the outside that this is a train station . if you have time to visit one place in Mumbai, make sure it is this one .",0.2263,4,4.5
5,Mumbai_Maharashtra,KidZania_Mumbai,"kidzania is the best theme park for kids to enjoy 60+ role play activities . the activities are inspired by the real world’s real-life jobs like fire department,radio station, newspaper bureau,police department, aviation academy etc .",0.9201,5,4.95
6,Mumbai_Maharashtra,Colaba,"colaba is one of the best places in mumbai to spend a day with friends . it is home to a few tourist sites, including the Taj palace and hotel . but it is busy and noisy.",0.3818,4,4.55
7,Mumbai_Maharashtra,Elephanta_Caves,"if you are starting from 'Gateway of India' around 4 pm, the caves could get closed by the time you travel on a boat and climb up . highly recommend to get a local guide to walk you through the site .",0.4201,4,4.17
8,Mumbai_Maharashtra,Nariman_Point,"a walk on marine drive is a must for anyone who visits Bombay . it can be crowded in evening, but early mornings can hv less people .",0.0,3,4.74
9,Mumbai_Maharashtra,Mani_Bhavan_Gandhi_Museum,"a noble man who changed the course of India,,MAHATHMA GHANDI . a fascinating exhibition on the top floor and some very interesting exhibits that make you think and want to learn more.",0.8908,5,4.65
10,Mumbai_Maharashtra,Global_Vipassana_Pagoda,the pagoda used to be open to the public a few years back and did not require a 10-day course in vipassana . the speciality of this monument is this is standing tall without any pillars holding on .,0.0,3,4.51
11,Mumbai_Maharashtra,Essel_World,"Esselworld world is one of the best theme park available in Mumbai & also in india . if you want to spend complete one day with full of Fun and thrill, this is the place for you .",0.8834,5,4.4
12,Mumbai_Maharashtra,Kanheri_Caves,"the 3rd century Buddhist caves are quite a marvel as they are carved out of a single rock . there are 109 caves, but nobody give you a map, so just explore the place .",0.2609,4,4.43
13,Mumbai_Maharashtra,Mount_Mary_Basilica,the Mount Mary Church and Basilica is considered by the people of Mumbai as not just a tourist spot but one where miracles happen on a daily basis .,0.0,3,4.57
14,Mumbai_Maharashtra,Sri_Sri_Radha_Gopinath_Temple,"Radha Gopinath temple is a famous temple, a place of peace, must visit . keep note of timings so that you go at the right time when Darshan is open . the temple is beautiful, crowded with local peoples, good atmosphere and",0.8834,5,4.8
15,Mumbai_Maharashtra,Mahalakshmi_Temple,mahalaxmi temple is nestled on a tiny hillock and is surrounded on 3 sides by sea water . the entrance is adorned with several shops selling flowers and food stall .,0.0,3,4.52
16,Mumbai_Maharashtra,Colaba_Causeway,"the road is quite busy, but some people were walking on the street side . the place is famous for various shopping options including cheap, street clothes to fashionable shops .",0.0,3,4.23
17,Mumbai_Maharashtra,Sanjay_Gandhi_National_Park,"if you want to walk 6+ kms or cycle on a hot day, there are no easy options . you have to park your car and either walk many kms inside or take a BEST bus .",0.7865,5,4.09
18,Mumbai_Maharashtra,Juhu_Beach,Juhu beach is one of the iconic and most loved places in Mumbai . people usually visit with their family to enjoy the Subset and Sunrise .,0.8122,5,3.93
19,Mumbai_Maharashtra,Chhatrapati_Shivaji_Maharaj_Vastu_Sangrahalaya,"formerly known as ""Prince of Wales Museum"", building itself is a heritage building . a proper visit can consume 2-3 hours and the museum closes at 5.00 pm .",0.0,3,4.47
20,Mumbai_Maharashtra,Dhobi_Ghat,the world's largest open air laundry washes clothes by hand in Mumbai . hundreds of clothes lines are built on top of the dwellings in the city .,0.6124,5,4.45
21,Mumbai_Maharashtra,Haji_Ali_Mosque,"Haji ali is a place of Holistic positive blessing, it has been in the heart of Mumbaikar,crossing the barriers of religion every Mumbaikar visits not once many times .",0.7783,5,3.98
22,Mumbai_Maharashtra,Nehru_Planetarium,the main show is just exceptional from the way it was structured and presented . the entry is free of cost but you have to pay for the show and as it was a sunday it was very busy.,0.1406,4,4.18
23,Mumbai_Maharashtra,Babulnath_Temple,"a tall tower was attached to the original construction, which has considerably enhanced the beauty of the temple . it is said that every Monday the Babulnath Temple is crowded by devotees in order to offer prayers .",0.7823,5,4.54
24,Mumbai_Maharashtra,High_Street_Phoenix,Phoenix - mall in south Mumbai has many big brands under one roof along with departmental stores . also has events hosted in the Dublin square area which give great experience .,0.6249,5,4.32
25,Mumbai_Maharashtra,R_City_Mall,R city mall is really huge and good for day long shopping for quality products at fair price . all major Indian n international brands are available under its roof .,0.7939,5,4.27
26,Mumbai_Maharashtra,Water_Kingdom,water kingdom is a must visit and a great time to spend a day with family and friends . the park has multiple water rides and lots of water activities .,0.802,5,4.17
27,Mumbai_Maharashtra,Wankhede_Stadium,i have been playing cricket here since i was a kid and would say this is by far the best stadium in india . the stadium is a great place to watch live cricket matches which are mostly played every three months .,0.91,5,4.53
28,Mumbai_Maharashtra,Phoenix_Marketcity,"the shopping complex is simply huge and one get anything and everything there . it's one of the best malls with lots of shops, brands and something to do for everyone .",0.7579,5,4.41
29,Mumbai_Maharashtra,Worli_Sea_Face,"the worli sea face is an excellent place to see the beautiful waters which has turned black in the recent years . unlike marine drive where crowd is more, this place is quiet and less crowded .",0.8225,5,4.29
30,Mumbai_Maharashtra,Snow_Kingdom,the snow world is a great place to hangout with friends and have fun . it's a small place but it is worth a visit as in mumbai you will never get experience to see snow .,0.7964,5,4.7
31,Mumbai_Maharashtra,Jain_Temple_Mumbai,the temple is 100 years old and is one of the oldest in the world . it is adorned with elephants on both sides of the main gate .,0.2023,4,4.46
32,Mumbai_Maharashtra,Infiniti_Mall,"the mall is spread over 4 levels and offers a variety of options for shopping, entertainment and dining . the fun city on the top floor is the best part, particularly the massive indoor roller coaster Astro Express .",0.9022,5,4.29
33,Mumbai_Maharashtra,Jehangir_Art_Gallery,"the location of this art gallery is so awesome that they could have converted this place in to a much better structure for display of art . the art is gorgeous--and we came right at the beginning of an exhibit, when the artists were standing with their work .",0.8458,5,4.17
34,Mumbai_Maharashtra,Bombay_High_Court,"the Bombay High Court is one of the great buildings constructed by the British still being used . with imposing construction, the court attracts the attention of all the lawyers who visit the City .",0.7506,5,4.25
35,Mumbai_Maharashtra,Churchgate_Railway_Station,'Churchgate' is one of the most crowded stations in the city . the station has 4 platforms compared to other stations . marine drive is a 10 minute walk from the station .,0.0,3,4.22
